                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.0906,                0.77521,                 1.0538,                0.70197,                0.67577,                0.64483,                0.46611,                 1.0044,                0.65943,                 1.0506,               0.008515,               0.008515,               0.008515
                     32,                 1.1032,                0.79062,                 1.0545,                0.71763,                0.70942,                0.63887,                0.47767,                0.89019,                0.63462,                 1.0053,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.0064,                0.74971,                 1.0383,                 0.7147,                0.66618,                 0.6436,                0.43176,                0.92273,                0.64909,                 1.0295,               0.008416,               0.008416,               0.008416
                     34,                 1.0776,                0.74801,                 1.0581,                 0.8241,                0.70168,                0.64142,                0.44977,                 1.0668,                0.63983,                 1.0761,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.0617,                0.77046,                 1.0493,                0.84026,                0.67326,                0.65084,                0.48829,                 1.0065,                  0.658,                 1.0494,               0.008317,               0.008317,               0.008317
                     36,                 1.0687,                0.78411,                 1.0618,                0.85823,                0.67615,                0.65958,                0.47565,                0.90759,                 0.6081,                 1.0101,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.0201,                0.72394,                 0.9935,                0.85939,                0.71525,                0.66341,                 0.5108,                0.84412,                0.59283,                 0.9828,               0.008218,               0.008218,               0.008218
                     38,                 1.0081,                 0.6808,                 1.0108,                0.84626,                0.67209,                0.65908,                0.48917,                0.97737,                0.60136,                 1.0344,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.0083,                0.69158,                 1.0305,                0.86543,                0.66333,                0.65749,                0.47309,                 1.0871,                 0.6296,                 1.0761,               0.008119,               0.008119,               0.008119
                     40,                0.99256,                0.67841,                 1.0182,                0.87554,                0.68965,                0.67233,                0.52378,                0.82709,                0.56719,                0.97475,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.0074,                0.72261,                 1.0187,                0.88333,                0.70793,                0.67678,                 0.5325,                0.81725,                0.57853,                 0.9718,                0.00802,                0.00802,                0.00802
                     42,                0.95976,                0.68017,                0.99511,                0.87214,                0.73757,                 0.6938,                0.52713,                0.91056,                0.57926,                 1.0069,              0.0079705,              0.0079705,              0.0079705
                     43,                0.98338,                0.67972,                 1.0026,                0.87923,                0.73026,                0.75456,                0.57983,                0.95378,                0.61965,                 1.0243,               0.007921,               0.007921,               0.007921
                     44,                 1.0059,                0.70476,                 1.0082,                 0.8872,                0.73023,                0.73129,                 0.5338,                0.83485,                0.54125,                 0.9869,              0.0078715,              0.0078715,              0.0078715
                     45,                0.98102,                 0.6711,                0.99234,                0.89816,                0.70183,                0.73524,                0.56134,                0.81417,                0.56518,                0.97014,               0.007822,               0.007822,               0.007822
                     46,                0.96981,                0.67713,                 1.0044,                0.90083,                 0.7347,                0.75768,                0.57697,                0.87921,                0.56395,                 1.0021,              0.0077725,              0.0077725,              0.0077725
                     47,                0.89102,                0.68044,                0.98656,                0.92231,                0.72757,                0.77897,                0.60463,                0.90565,                0.60531,                 1.0036,               0.007723,               0.007723,               0.007723
                     48,                0.94958,                0.68808,                0.97695,                0.92473,                 0.7288,                0.75947,                0.59766,                0.83626,                0.54354,                0.98019,              0.0076735,              0.0076735,              0.0076735
                     49,                 0.9182,                0.63991,                0.99448,                0.95092,                0.72694,                0.75405,                0.49272,                0.90682,                0.54915,                 1.0322,               0.007624,               0.007624,               0.007624
                     50,                0.94064,                0.63792,                0.99353,                0.95264,                0.72815,                0.75835,                0.58783,                0.85341,                0.51208,                0.98336,              0.0075745,              0.0075745,              0.0075745
                     51,                0.96669,                0.61775,                0.97863,                0.94501,                0.73026,                0.77442,                0.61286,                0.79859,                0.49729,                0.96646,               0.007525,               0.007525,               0.007525
                     52,                0.91671,                0.62469,                 0.9789,                0.95696,                 0.7385,                0.76242,                0.60533,                0.78109,                 0.4932,                0.95994,              0.0074755,              0.0074755,              0.0074755
                     53,                0.94971,                0.60413,                0.98929,                0.95301,                0.74113,                0.76976,                0.58966,                0.85342,                0.49814,                0.98485,               0.007426,               0.007426,               0.007426
                     54,                 0.9537,                0.60627,                0.98419,                0.97764,                0.74121,                0.78615,                0.62824,                0.80848,                0.48421,                0.96387,              0.0073765,              0.0073765,              0.0073765
                     55,                0.89386,                0.60943,                0.97525,                0.97497,                0.73238,                 0.7765,                0.61433,                0.79003,                0.49764,                0.96326,               0.007327,               0.007327,               0.007327
                     56,                0.89421,                0.63128,                0.95424,                0.97745,                0.72866,                0.77036,                0.61567,                0.81622,                0.52084,                0.96963,              0.0072775,              0.0072775,              0.0072775
                     57,                0.90347,                0.59958,                0.95763,                0.98378,                0.73276,                0.77042,                0.61346,                 0.8009,                0.49555,                0.96272,               0.007228,               0.007228,               0.007228
                     58,                0.86718,                 0.6009,                0.95825,                0.98046,                 0.7331,                0.76132,                0.59815,                0.80059,                0.48668,                 0.9661,              0.0071785,              0.0071785,              0.0071785
                     59,                 0.8446,                0.57352,                0.96089,                 0.9886,                0.73569,                 0.7615,                0.60831,                0.74515,                0.44645,                0.94947,               0.007129,               0.007129,               0.007129
                     60,                0.88881,                0.56688,                0.95562,                0.98513,                 0.7326,                 0.7678,                0.60963,                0.84968,                0.47993,                0.97517,              0.0070795,              0.0070795,              0.0070795
                     61,                0.84246,                0.58869,                0.97336,                0.97855,                0.73451,                0.77878,                0.63274,                0.74458,                0.48536,                0.94256,                0.00703,                0.00703,                0.00703
                     62,                0.81134,                0.60907,                0.94355,                0.98169,                0.73694,                0.77897,                0.63308,                 0.7586,                0.48354,                 0.9454,              0.0069805,              0.0069805,              0.0069805
                     63,                0.79667,                0.58563,                0.94926,                0.97697,                 0.7407,                0.79115,                0.62124,                0.84132,                0.49909,                 0.9719,               0.006931,               0.006931,               0.006931
                     64,                0.88583,                0.57105,                0.98391,                0.82358,                0.87112,                0.78501,                0.64764,                0.69319,                0.42926,                0.92515,              0.0068815,              0.0068815,              0.0068815
                     65,                0.84072,                0.52795,                  0.944,                0.82032,                 0.8721,                0.82435,                0.67614,                0.69213,                0.41409,                0.92135,               0.006832,               0.006832,               0.006832
                     66,                0.88221,                0.53437,                0.95316,                0.98912,                0.73769,                0.88636,                 0.7109,                0.90609,                0.46684,                0.98803,              0.0067825,              0.0067825,              0.0067825
                     67,                0.86742,                 0.5405,                0.97062,                0.82698,                0.87191,                0.88686,                0.72453,                 0.8075,                0.43371,                0.95779,               0.006733,               0.006733,               0.006733
                     68,                0.85559,                0.54385,                0.97897,                0.82424,                0.87225,                0.88463,                0.70327,                0.77299,                0.41674,                0.94629,              0.0066835,              0.0066835,              0.0066835
                     69,                0.80023,                0.51967,                 0.9572,                0.98309,                 0.7391,                0.82053,                0.66423,                0.82817,                0.45614,                0.96265,               0.006634,               0.006634,               0.006634
                     70,                0.85662,                0.52859,                0.95588,                0.96523,                0.73941,                0.81888,                0.68274,                0.67447,                0.41535,                0.91475,              0.0065845,              0.0065845,              0.0065845
                     71,                0.84644,                0.52511,                0.94244,                0.98047,                 0.7375,                0.81878,                0.67573,                0.70515,                0.41811,                0.92523,               0.006535,               0.006535,               0.006535
                     72,                0.84333,                0.52772,                 0.9436,                0.97573,                0.74118,                0.79813,                0.67654,                 0.7022,                0.42288,                0.92274,              0.0064855,              0.0064855,              0.0064855
                     73,                0.82652,                0.52546,                0.94665,                0.97348,                0.74071,                0.81923,                0.67794,                0.79815,                0.43603,                0.95035,               0.006436,               0.006436,               0.006436
                     74,                0.85746,                0.50759,                0.95639,                0.97285,                0.74287,                0.88238,                0.71802,                0.69756,                0.40348,                0.92632,              0.0063865,              0.0063865,              0.0063865
                     75,                0.82055,                0.53045,                0.95492,                0.74422,                0.99763,                 0.8843,                0.75166,                0.72532,                0.43857,                0.92488,               0.006337,               0.006337,               0.006337
                     76,                0.83839,                0.51712,                0.93138,                0.77297,                0.99757,                0.88435,                0.75078,                0.69725,                0.39916,                0.91644,              0.0062875,              0.0062875,              0.0062875
                     77,                 0.7913,                0.51025,                0.93508,                0.82142,                0.87126,                0.88679,                0.73329,                0.76005,                0.40342,                0.93381,               0.006238,               0.006238,               0.006238
                     78,                0.78491,                0.47581,                0.94186,                 0.9505,                0.87081,                0.89007,                0.70858,                0.68641,                0.38878,                0.92398,              0.0061885,              0.0061885,              0.0061885
                     79,                0.84438,                0.50077,                0.93281,                0.86878,                0.99728,                0.99402,                0.83378,                0.69707,                0.39504,                0.92782,               0.006139,               0.006139,               0.006139
                     80,                0.78987,                0.50658,                0.93502,                0.83411,                0.99895,                0.99402,                0.85579,                0.83693,                0.42195,                0.95586,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.7904,                0.49637,                0.94697,                 0.9212,                0.99854,                0.99413,                0.85482,                 0.7095,                0.39662,                0.91904,                0.00604,                0.00604,                0.00604
                     82,                0.77972,                0.49662,                0.92899,                0.91773,                 0.9988,                0.99411,                0.86151,                0.72767,                0.39303,                0.92424,              0.0059905,              0.0059905,              0.0059905
                     83,                0.79274,                0.48554,                0.92232,                0.91894,                0.99951,                0.99414,                0.83669,                0.80513,                0.39121,                0.94766,               0.005941,               0.005941,               0.005941
                     84,                0.81219,                0.49523,                0.94029,                0.92418,                0.99854,                 0.9928,                0.82977,                 0.6315,                0.36252,                0.90014,              0.0058915,              0.0058915,              0.0058915
                     85,                0.76277,                 0.4808,                0.92405,                0.89956,                0.99968,                0.98886,                0.83784,                0.64181,                0.36256,                0.89885,               0.005842,               0.005842,               0.005842
                     86,                0.77532,                0.46603,                 0.9266,                0.91729,                0.99968,                 0.9917,                0.85963,                 0.7137,                0.36987,                 0.9202,              0.0057925,              0.0057925,              0.0057925
                     87,                0.77574,                0.47301,                0.93121,                0.90666,                0.99968,                0.99307,                0.84265,                0.75818,                0.37542,                0.93054,               0.005743,               0.005743,               0.005743
                     88,                0.79666,                0.47638,                0.93713,                 0.9025,                0.99968,                0.99308,                0.86286,                0.61058,                0.34259,                0.88922,              0.0056935,              0.0056935,              0.0056935
                     89,                0.75407,                0.46448,                0.92403,                0.89162,                      1,                0.99446,                0.84872,                 0.7017,                0.37764,                 0.9111,               0.005644,               0.005644,               0.005644
                     90,                0.79567,                0.49266,                0.93574,                0.85575,                      1,                0.99456,                 0.8581,                 0.7074,                 0.3693,                0.91828,              0.0055945,              0.0055945,              0.0055945
                     91,                0.76548,                0.45332,                0.92806,                0.81746,                      1,                0.99436,                0.85178,                0.77732,                0.38637,                0.93721,               0.005545,               0.005545,               0.005545
                     92,                0.76851,                0.48796,                0.93671,                0.80981,                      1,                0.99421,                 0.8583,                0.67617,                0.36789,                0.90627,              0.0054955,              0.0054955,              0.0054955
                     93,                0.77619,                0.47198,                0.93358,                0.84021,                      1,                0.99449,                0.86176,                0.65545,                0.35191,                0.90038,               0.005446,               0.005446,               0.005446
                     94,                0.76645,                0.46665,                0.89579,                0.83896,                      1,                0.99461,                0.83887,                0.68797,                0.36146,                 0.9141,              0.0053965,              0.0053965,              0.0053965
                     95,                0.72661,                0.47139,                0.89306,                0.83318,                      1,                0.99471,                0.85449,                0.70961,                 0.4165,                0.92123,               0.005347,               0.005347,               0.005347
                     96,                0.74607,                0.50269,                 0.9187,                0.84743,                      1,                 0.9947,                0.86562,                0.63458,                0.37421,                0.89677,              0.0052975,              0.0052975,              0.0052975
                     97,                0.71838,                  0.435,                0.92373,                 0.8518,                      1,                0.99475,                 0.8706,                0.61032,                0.34372,                0.88819,               0.005248,               0.005248,               0.005248
                     98,                0.73337,                0.46003,                0.92157,                0.86166,                      1,                0.99482,                0.83518,                0.67469,                0.34987,                0.91001,              0.0051985,              0.0051985,              0.0051985
                     99,                0.73154,                 0.4449,                0.91094,                0.86204,                      1,                0.99461,                0.84576,                0.72382,                0.36275,                0.92054,               0.005149,               0.005149,               0.005149
                    100,                0.74331,                0.45994,                  0.915,                0.85573,                      1,                 0.9945,                0.86265,                0.59643,                0.32928,                0.88688,              0.0050995,              0.0050995,              0.0050995
                    101,                0.67693,                0.42726,                0.89964,                0.88328,                      1,                0.99451,                0.84198,                0.64155,                0.35405,                0.89801,                0.00505,                0.00505,                0.00505
                    102,                0.73598,                0.45538,                0.91739,                 0.9256,                      1,                0.99452,                0.85652,                0.63951,                0.34185,                0.89576,              0.0050005,              0.0050005,              0.0050005
                    103,                0.70989,                0.42836,                0.90602,                  0.901,                      1,                0.99465,                0.86459,                0.62212,                0.33944,                0.89155,               0.004951,               0.004951,               0.004951
                    104,                0.71022,                0.43821,                0.91855,                0.90585,                0.99968,                0.99465,                0.87088,                0.64754,                0.35518,                0.89515,              0.0049015,              0.0049015,              0.0049015
                    105,                0.68078,                0.42596,                 0.8916,                0.92351,                      1,                0.99472,                0.86339,                0.59092,                0.33143,                0.87902,               0.004852,               0.004852,               0.004852
                    106,                0.70067,                0.43424,                0.89731,                0.94191,                      1,                0.99473,                0.83106,                0.69381,                0.35505,                0.91126,              0.0048025,              0.0048025,              0.0048025
                    107,                 0.7132,                0.42093,                0.91268,                0.93598,                0.99951,                0.99464,                0.85861,                0.59273,                0.32134,                0.88097,               0.004753,               0.004753,               0.004753
                    108,                0.70913,                0.41961,                0.89968,                0.93175,                0.99966,                0.99465,                0.84176,                0.60511,                0.31686,                0.88431,              0.0047035,              0.0047035,              0.0047035
                    109,                0.66889,                0.40775,                0.89564,                0.92282,                0.99855,                 0.9947,                0.83442,                0.64758,                0.34928,                0.89319,               0.004654,               0.004654,               0.004654
                    110,                 0.7021,                0.42112,                0.90232,                0.90289,                0.99951,                0.99475,                0.86226,                0.55255,                0.31508,                0.87224,              0.0046045,              0.0046045,              0.0046045
                    111,                0.66903,                0.41861,                 0.8931,                0.94908,                0.99738,                0.99478,                0.83288,                0.58552,                0.31833,                0.88022,               0.004555,               0.004555,               0.004555
                    112,                0.70192,                0.41015,                0.89224,                0.96793,                0.99643,                0.99481,                0.83912,                0.62005,                0.31896,                0.88839,              0.0045055,              0.0045055,              0.0045055
                    113,                0.66624,                0.41002,                0.88494,                0.98193,                0.99249,                0.99483,                0.86828,                0.65044,                0.33721,                0.89264,               0.004456,               0.004456,               0.004456
                    114,                0.68078,                 0.4264,                0.89823,                0.98401,                0.98927,                0.99482,                0.86224,                0.62918,                0.33139,                0.89094,              0.0044065,              0.0044065,              0.0044065
                    115,                0.68264,                0.42702,                0.90362,                0.98014,                0.99323,                0.99483,                0.89309,                0.61775,                 0.3338,                0.88339,               0.004357,               0.004357,               0.004357
                    116,                0.67714,                0.41551,                0.88376,                0.97415,                0.99596,                0.99486,                0.86659,                0.60663,                 0.3162,                0.88056,              0.0043075,              0.0043075,              0.0043075
                    117,                 0.6654,                0.39645,                0.89519,                0.96326,                0.99685,                0.99475,                0.87523,                   0.57,                0.31812,                0.87463,               0.004258,               0.004258,               0.004258
                    118,                0.67374,                 0.4094,                0.89853,                0.95608,                0.99784,                0.99478,                0.85589,                0.70792,                 0.3308,                0.90569,              0.0042085,              0.0042085,              0.0042085
                    119,                 0.6417,                0.39033,                0.89099,                0.96851,                0.98994,                0.99486,                0.86811,                0.56354,                0.30361,                0.87492,               0.004159,               0.004159,               0.004159
                    120,                0.65943,                0.40462,                0.88112,                0.97143,                0.99549,                0.99487,                0.89615,                0.55159,                0.29409,                0.86912,              0.0041095,              0.0041095,              0.0041095
                    121,                0.67836,                0.40709,                0.88295,                0.96844,                0.99541,                0.99484,                0.88654,                0.66753,                0.33169,                0.89374,                0.00406,                0.00406,                0.00406
                    122,                0.65814,                0.38542,                0.88643,                0.97238,                0.99121,                 0.9948,                0.90162,                0.52566,                0.28475,                0.86135,              0.0040105,              0.0040105,              0.0040105
                    123,                0.64277,                0.38052,                0.88499,                0.97329,                 0.9973,                0.99482,                0.87765,                0.57527,                 0.2997,                0.87084,               0.003961,               0.003961,               0.003961
                    124,                0.68417,                0.39328,                0.88805,                0.97216,                0.99762,                0.99485,                0.88421,                0.55098,                0.29229,                 0.8676,              0.0039115,              0.0039115,              0.0039115
                    125,                0.62599,                0.37452,                0.88407,                0.98641,                0.99277,                0.99482,                0.88829,                0.51696,                0.27921,                0.85869,               0.003862,               0.003862,               0.003862
                    126,                0.65399,                 0.3801,                0.88209,                0.98126,                 0.9912,                0.99483,                 0.8711,                0.58885,                0.29688,                0.87057,              0.0038125,              0.0038125,              0.0038125
                    127,                0.63563,                0.38699,                0.87546,                0.97776,                0.99286,                0.99481,                0.86066,                0.67763,                0.31864,                0.89503,               0.003763,               0.003763,               0.003763
                    128,                0.65837,                0.39811,                0.88606,                0.97605,                0.99287,                0.99483,                0.87415,                0.54093,                0.28636,                0.86245,              0.0037135,              0.0037135,              0.0037135
                    129,                0.62649,                0.36993,                0.89238,                0.97902,                0.99431,                 0.9948,                0.86725,                0.55107,                 0.2899,                0.86129,               0.003664,               0.003664,               0.003664
                    130,                0.63604,                0.39272,                0.87606,                0.97777,                0.99365,                0.99482,                0.86868,                0.61928,                0.30281,                0.87848,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.6372,                0.38162,                0.88303,                0.96625,                0.99511,                0.99484,                0.87709,                0.53165,                0.27804,                0.85848,               0.003565,               0.003565,               0.003565
                    132,                0.63636,                0.39021,                0.89394,                0.96914,                0.99348,                0.99486,                0.86354,                0.63994,                 0.3181,                0.88392,              0.0035155,              0.0035155,              0.0035155
                    133,                0.62742,                0.37244,                0.87253,                0.97091,                0.98952,                0.99486,                0.88685,                0.56736,                0.29799,                0.86536,               0.003466,               0.003466,               0.003466
                    134,                0.64269,                 0.3746,                0.85855,                0.96859,                0.99321,                0.99487,                0.89077,                0.54315,                0.28361,                0.86274,              0.0034165,              0.0034165,              0.0034165
                    135,                0.62964,                0.37387,                0.88331,                0.97348,                0.99133,                0.99489,                0.88199,                0.64025,                 0.3033,                0.88312,               0.003367,               0.003367,               0.003367
                    136,                0.62267,                0.36261,                0.88009,                0.97619,                0.99271,                0.99488,                0.89256,                0.53236,                0.27671,                0.86217,              0.0033175,              0.0033175,              0.0033175
                    137,                0.63174,                0.37628,                0.87722,                0.96968,                0.99494,                0.99485,                0.90661,                0.50877,                0.27992,                0.85409,               0.003268,               0.003268,               0.003268
                    138,                0.60814,                0.37568,                0.88048,                0.97018,                0.99481,                0.99484,                0.89758,                0.55372,                0.28965,                0.86418,              0.0032185,              0.0032185,              0.0032185
                    139,                0.59083,                0.36034,                0.87943,                0.97875,                 0.9938,                0.99488,                0.88238,                0.58405,                0.28454,                0.87071,               0.003169,               0.003169,               0.003169
                    140,                0.60643,                0.36583,                0.87065,                0.97919,                0.99306,                0.99491,                0.89897,                0.50691,                0.27011,                0.85107,              0.0031195,              0.0031195,              0.0031195
                    141,                0.59651,                 0.3628,                0.86631,                0.96992,                0.99418,                0.99491,                0.89445,                0.55578,                0.28197,                0.86295,                0.00307,                0.00307,                0.00307
                    142,                0.60818,                0.36174,                0.85959,                0.96849,                0.99423,                0.99491,                0.90758,                0.50146,                0.26467,                0.84984,              0.0030205,              0.0030205,              0.0030205
                    143,                0.58819,                0.36025,                0.86686,                0.97095,                0.99419,                0.99491,                0.92221,                0.49888,                0.26545,                0.84899,               0.002971,               0.002971,               0.002971
                    144,                0.60414,                0.35949,                0.87799,                0.96776,                0.99174,                0.99491,                0.91884,                0.50898,                0.27513,                0.85076,              0.0029215,              0.0029215,              0.0029215
                    145,                0.59608,                 0.3618,                0.86593,                0.96808,                0.98997,                0.99491,                 0.9241,                0.50589,                0.27161,                0.84991,               0.002872,               0.002872,               0.002872
                    146,                0.59929,                0.35145,                0.86595,                0.96849,                0.99061,                0.99491,                0.91597,                0.55531,                0.27662,                0.86008,              0.0028225,              0.0028225,              0.0028225
                    147,                0.59025,                0.35541,                0.86563,                0.97122,                0.98756,                0.99491,                0.89578,                0.52654,                0.27746,                0.85516,               0.002773,               0.002773,               0.002773
                    148,                0.57233,                0.34759,                0.85409,                 0.9698,                0.98882,                0.99492,                0.90868,                0.52733,                0.27646,                0.85544,              0.0027235,              0.0027235,              0.0027235
                    149,                0.59708,                0.36016,                0.86401,                0.97121,                0.99115,                0.99493,                0.90544,                0.53869,                 0.2769,                0.85526,               0.002674,               0.002674,               0.002674
                    150,                0.57387,                0.34882,                0.86566,                0.97319,                0.99128,                0.99492,                0.92759,                0.47702,                0.25774,                0.84351,              0.0026245,              0.0026245,              0.0026245
                    151,                 0.5711,                0.35179,                0.85955,                 0.9738,                 0.9927,                0.99494,                0.91681,                 0.5103,                0.26486,                0.85006,               0.002575,               0.002575,               0.002575
                    152,                0.58044,                0.34533,                0.86179,                0.97339,                0.99315,                0.99495,                0.90677,                0.49621,                0.25748,                 0.8478,              0.0025255,              0.0025255,              0.0025255
                    153,                0.57426,                0.34587,                0.85242,                0.97188,                0.99322,                0.99495,                0.91363,                0.48341,                0.26106,                0.84556,               0.002476,               0.002476,               0.002476
                    154,                0.58572,                0.33948,                0.86716,                0.97182,                0.99306,                0.99494,                0.91197,                0.52526,                0.26729,                0.85319,              0.0024265,              0.0024265,              0.0024265
                    155,                0.53683,                0.31966,                0.85401,                0.97258,                0.99266,                0.99494,                0.91422,                0.51818,                0.26002,                0.85112,               0.002377,               0.002377,               0.002377
                    156,                0.55779,                0.34328,                0.85923,                0.97246,                0.99483,                0.99493,                 0.9255,                0.51903,                0.26129,                0.85101,              0.0023275,              0.0023275,              0.0023275
                    157,                0.57967,                0.35116,                0.85857,                0.97158,                0.99433,                0.99493,                0.93136,                0.49468,                0.25319,                0.84364,               0.002278,               0.002278,               0.002278
                    158,                0.53873,                0.32597,                0.84045,                0.97133,                0.99317,                0.99494,                 0.9373,                0.46358,                0.24683,                0.83798,              0.0022285,              0.0022285,              0.0022285
                    159,                0.55608,                0.33508,                0.84496,                0.97201,                 0.9933,                0.99494,                0.93624,                0.46972,                0.25042,                0.83692,               0.002179,               0.002179,               0.002179
                    160,                0.55403,                0.34203,                0.85997,                0.97152,                0.99401,                0.99495,                0.94188,                0.46986,                 0.2526,                0.83673,              0.0021295,              0.0021295,              0.0021295
