                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 3.2489,                 3.7448,                  2.282,                0.01176,                0.30727,                0.01208,                0.00301,                 3.2391,                  3.671,                 2.5337,              0.0088615,              0.0088615,              0.0088615
                     25,                 3.3589,                  3.842,                 2.4446,                0.01176,                0.30727,                0.01208,                0.00301,                 3.2391,                  3.671,                 2.5337,               0.008812,               0.008812,               0.008812
                     26,                 3.3942,                 3.6245,                 2.2252,                0.01176,                0.30727,                0.01208,                0.00301,                 3.2391,                  3.671,                 2.5337,              0.0087625,              0.0087625,              0.0087625
                     27,                 3.3217,                 3.7654,                 2.4408,                0.01176,                0.30727,                0.01208,                0.00301,                 3.2391,                  3.671,                 2.5337,               0.008713,               0.008713,               0.008713
                     28,                 3.4265,                 3.6688,                 2.2815,                0.01176,                0.30727,                0.01208,                0.00301,                 3.2391,                  3.671,                 2.5337,              0.0086635,              0.0086635,              0.0086635
                     29,                 3.1684,                  3.447,                 2.0643,                0.03759,                 0.1934,                0.03328,                0.01192,                 3.1409,                 3.4882,                  2.553,               0.008614,               0.008614,               0.008614
                     30,                 2.9994,                 3.5554,                 2.1864,                0.03759,                 0.1934,                0.03328,                0.01192,                 3.1409,                 3.4882,                  2.553,              0.0085645,              0.0085645,              0.0085645
                     31,                 3.1343,                 3.5673,                 2.1125,                0.03759,                 0.1934,                0.03328,                0.01192,                 3.1409,                 3.4882,                  2.553,               0.008515,               0.008515,               0.008515
                     32,                 3.0987,                 3.4865,                 1.9863,                0.03759,                 0.1934,                0.03328,                0.01192,                 3.1409,                 3.4882,                  2.553,              0.0084655,              0.0084655,              0.0084655
                     33,                 3.1806,                  3.488,                 2.0806,                0.03759,                 0.1934,                0.03328,                0.01192,                 3.1409,                 3.4882,                  2.553,               0.008416,               0.008416,               0.008416
                     34,                 3.2872,                  3.441,                 2.1026,                  0.273,                0.07012,                0.05978,                0.02119,                 2.7858,                 3.3107,                 2.3372,              0.0083665,              0.0083665,              0.0083665
                     35,                 3.0084,                 3.4005,                 2.0351,                  0.273,                0.07012,                0.05978,                0.02119,                 2.7858,                 3.3107,                 2.3372,               0.008317,               0.008317,               0.008317
                     36,                 3.1017,                 3.4829,                 2.2005,                  0.273,                0.07012,                0.05978,                0.02119,                 2.7858,                 3.3107,                 2.3372,              0.0082675,              0.0082675,              0.0082675
                     37,                 3.2136,                 3.4354,                 2.1329,                  0.273,                0.07012,                0.05978,                0.02119,                 2.7858,                 3.3107,                 2.3372,               0.008218,               0.008218,               0.008218
                     38,                 3.2502,                 3.3309,                 2.0407,                  0.273,                0.07012,                0.05978,                0.02119,                 2.7858,                 3.3107,                 2.3372,              0.0081685,              0.0081685,              0.0081685
                     39,                 3.2479,                 3.5982,                 2.3361,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,               0.008119,               0.008119,               0.008119
                     40,                 3.0628,                 3.2722,                 2.1637,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,              0.0080695,              0.0080695,              0.0080695
                     41,                 2.9388,                 3.3368,                 2.1077,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,                0.00802,                0.00802,                0.00802
                     42,                 3.0102,                 3.3114,                 2.1737,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,              0.0079705,              0.0079705,              0.0079705
                     43,                 2.6946,                 3.4028,                  2.206,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,               0.007921,               0.007921,               0.007921
                     44,                 2.9175,                 3.3205,                 2.1931,                0.54905,                0.10368,                0.10657,                0.03884,                 2.8648,                 3.0934,                  2.251,              0.0078715,              0.0078715,              0.0078715
                     45,                 3.1561,                 3.5135,                 2.1115,                0.51056,                0.18638,                0.15724,                0.06569,                 2.3738,                 2.8959,                 1.9349,               0.007822,               0.007822,               0.007822
                     46,                 2.8406,                 3.4413,                 2.2004,                0.51056,                0.18638,                0.15724,                0.06569,                 2.3738,                 2.8959,                 1.9349,              0.0077725,              0.0077725,              0.0077725
                     47,                 3.1148,                  3.086,                 1.9751,                0.51056,                0.18638,                0.15724,                0.06569,                 2.3738,                 2.8959,                 1.9349,               0.007723,               0.007723,               0.007723
                     48,                 3.0091,                 3.3483,                 2.1837,                0.51056,                0.18638,                0.15724,                0.06569,                 2.3738,                 2.8959,                 1.9349,              0.0076735,              0.0076735,              0.0076735
                     49,                 3.0361,                 3.0624,                 1.9566,                0.51056,                0.18638,                0.15724,                0.06569,                 2.3738,                 2.8959,                 1.9349,               0.007624,               0.007624,               0.007624
                     50,                 2.9783,                 3.2094,                 2.1656,                0.51747,                0.20903,                0.21919,                0.10369,                 2.3214,                 2.7126,                  1.881,              0.0075745,              0.0075745,              0.0075745
                     51,                 2.7631,                 3.0979,                 2.0088,                0.51747,                0.20903,                0.21919,                0.10369,                 2.3214,                 2.7126,                  1.881,               0.007525,               0.007525,               0.007525
                     52,                 2.9303,                 3.1022,                 1.9824,                0.51747,                0.20903,                0.21919,                0.10369,                 2.3214,                 2.7126,                  1.881,              0.0074755,              0.0074755,              0.0074755
                     53,                 3.3059,                 3.0806,                  2.044,                0.51747,                0.20903,                0.21919,                0.10369,                 2.3214,                 2.7126,                  1.881,               0.007426,               0.007426,               0.007426
                     54,                 2.8623,                 2.9654,                 2.0519,                0.51747,                0.20903,                0.21919,                0.10369,                 2.3214,                 2.7126,                  1.881,              0.0073765,              0.0073765,              0.0073765
                     55,                 2.9669,                 2.9226,                 1.9111,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,               0.007327,               0.007327,               0.007327
                     56,                 2.7596,                 2.7747,                 1.8439,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,              0.0072775,              0.0072775,              0.0072775
                     57,                 2.6573,                  2.831,                 1.8662,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,               0.007228,               0.007228,               0.007228
                     58,                 2.9173,                  2.914,                 1.8786,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,              0.0071785,              0.0071785,              0.0071785
                     59,                 3.0579,                 2.7164,                 1.8473,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,               0.007129,               0.007129,               0.007129
                     60,                 2.8651,                 2.8457,                 2.0124,                0.26433,                 0.3595,                0.18966,                0.06331,                  2.457,                  2.705,                 1.7639,              0.0070795,              0.0070795,              0.0070795
                     61,                 3.0287,                   3.15,                 2.2268,                0.23439,                0.46887,                0.12738,                0.04201,                 2.4699,                 2.9704,                  1.817,                0.00703,                0.00703,                0.00703
                     62,                 2.8321,                 2.8482,                 1.8384,                0.23439,                0.46887,                0.12738,                0.04201,                 2.4699,                 2.9704,                  1.817,              0.0069805,              0.0069805,              0.0069805
                     63,                 2.9828,                 2.8952,                 1.8341,                0.23439,                0.46887,                0.12738,                0.04201,                 2.4699,                 2.9704,                  1.817,               0.006931,               0.006931,               0.006931
                     64,                 2.6797,                 2.7408,                 1.8708,                0.23439,                0.46887,                0.12738,                0.04201,                 2.4699,                 2.9704,                  1.817,              0.0068815,              0.0068815,              0.0068815
                     65,                 2.8162,                 2.8759,                 1.9748,                0.23439,                0.46887,                0.12738,                0.04201,                 2.4699,                 2.9704,                  1.817,               0.006832,               0.006832,               0.006832
                     66,                 2.9959,                 2.9954,                 1.9134,                0.17505,                0.24491,                0.06641,                0.01221,                 2.8878,                 3.5159,                 2.0103,              0.0067825,              0.0067825,              0.0067825
                     67,                 2.7557,                 2.9155,                 1.9298,                0.17505,                0.24491,                0.06641,                0.01221,                 2.8878,                 3.5159,                 2.0103,               0.006733,               0.006733,               0.006733
                     68,                  2.504,                 2.7708,                 1.7013,                0.17505,                0.24491,                0.06641,                0.01221,                 2.8878,                 3.5159,                 2.0103,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.6019,                 3.0139,                 1.7937,                0.17505,                0.24491,                0.06641,                0.01221,                 2.8878,                 3.5159,                 2.0103,               0.006634,               0.006634,               0.006634
                     70,                 2.8525,                 3.1928,                 1.9834,                0.17505,                0.24491,                0.06641,                0.01221,                 2.8878,                 3.5159,                 2.0103,              0.0065845,              0.0065845,              0.0065845
                     71,                 2.7976,                 3.4847,                 2.1307,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,               0.006535,               0.006535,               0.006535
                     72,                 2.7094,                 3.1322,                 1.8786,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,              0.0064855,              0.0064855,              0.0064855
                     73,                  2.689,                 3.2116,                 1.7774,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,               0.006436,               0.006436,               0.006436
                     74,                 2.5484,                 3.1507,                 1.7699,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.5244,                 3.2051,                 1.8824,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,               0.006337,               0.006337,               0.006337
                     76,                 2.6679,                 3.2749,                 1.8836,                0.19991,                0.08644,                0.08823,                0.03014,                 2.5579,                 2.8916,                 1.8955,              0.0062875,              0.0062875,              0.0062875
                     77,                 2.5849,                 3.1633,                 1.8197,                0.03889,                0.72843,                0.19889,                 0.0758,                 2.4524,                 2.9842,                 1.8347,               0.006238,               0.006238,               0.006238
                     78,                 2.4674,                 3.2127,                 1.8837,                0.03889,                0.72843,                0.19889,                 0.0758,                 2.4524,                 2.9842,                 1.8347,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.6093,                 3.2119,                  1.771,                0.03889,                0.72843,                0.19889,                 0.0758,                 2.4524,                 2.9842,                 1.8347,               0.006139,               0.006139,               0.006139
                     80,                 2.5015,                 3.2751,                 1.9547,                0.03889,                0.72843,                0.19889,                 0.0758,                 2.4524,                 2.9842,                 1.8347,              0.0060895,              0.0060895,              0.0060895
                     81,                 2.4451,                  3.193,                 1.8386,                0.03889,                0.72843,                0.19889,                 0.0758,                 2.4524,                 2.9842,                 1.8347,                0.00604,                0.00604,                0.00604
                     82,                 2.6067,                 2.9224,                 1.7144,                0.45452,                0.27719,                0.39956,                0.16588,                  2.281,                 2.3902,                 1.7515,              0.0059905,              0.0059905,              0.0059905
                     83,                 2.3195,                 2.5509,                 1.7171,                0.45452,                0.27719,                0.39956,                0.16588,                  2.281,                 2.3902,                 1.7515,               0.005941,               0.005941,               0.005941
                     84,                 2.5479,                 2.5979,                 1.8127,                0.45452,                0.27719,                0.39956,                0.16588,                  2.281,                 2.3902,                 1.7515,              0.0058915,              0.0058915,              0.0058915
                     85,                 2.7027,                  2.876,                 1.8567,                0.45452,                0.27719,                0.39956,                0.16588,                  2.281,                 2.3902,                 1.7515,               0.005842,               0.005842,               0.005842
                     86,                  2.421,                 2.6563,                 1.7165,                0.45452,                0.27719,                0.39956,                0.16588,                  2.281,                 2.3902,                 1.7515,              0.0057925,              0.0057925,              0.0057925
                     87,                 2.4933,                 2.6825,                 1.6706,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,               0.005743,               0.005743,               0.005743
                     88,                 2.3085,                 2.5422,                 1.6449,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,              0.0056935,              0.0056935,              0.0056935
                     89,                 2.4078,                  2.836,                 1.6087,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,               0.005644,               0.005644,               0.005644
                     90,                 2.3495,                 2.6402,                  1.634,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,              0.0055945,              0.0055945,              0.0055945
                     91,                 2.3541,                 2.8737,                  1.786,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,               0.005545,               0.005545,               0.005545
                     92,                 2.2509,                 2.7282,                 1.6285,                0.40701,                0.62214,                0.52589,                0.24175,                 2.1252,                  1.966,                 1.6334,              0.0054955,              0.0054955,              0.0054955
                     93,                 2.2301,                 2.7051,                  1.771,                0.46929,                  0.617,                0.54373,                0.27774,                  1.974,                 1.7797,                 1.5779,               0.005446,               0.005446,               0.005446
                     94,                 2.2177,                 2.5718,                 1.6177,                0.46929,                  0.617,                0.54373,                0.27774,                  1.974,                 1.7797,                 1.5779,              0.0053965,              0.0053965,              0.0053965
                     95,                 2.2431,                 2.4599,                  1.602,                0.46929,                  0.617,                0.54373,                0.27774,                  1.974,                 1.7797,                 1.5779,               0.005347,               0.005347,               0.005347
                     96,                 2.3487,                 2.4954,                 1.6834,                0.46929,                  0.617,                0.54373,                0.27774,                  1.974,                 1.7797,                 1.5779,              0.0052975,              0.0052975,              0.0052975
                     97,                 2.4436,                 2.5384,                 1.6199,                0.46929,                  0.617,                0.54373,                0.27774,                  1.974,                 1.7797,                 1.5779,               0.005248,               0.005248,               0.005248
                     98,                 2.0613,                 2.3219,                   1.55,                 0.5455,                0.66016,                0.58919,                0.30583,                 1.8951,                 1.9966,                   1.53,              0.0051985,              0.0051985,              0.0051985
                     99,                 2.0528,                 2.3982,                 1.6663,                 0.5455,                0.66016,                0.58919,                0.30583,                 1.8951,                 1.9966,                   1.53,               0.005149,               0.005149,               0.005149
                    100,                 2.1492,                 2.5317,                 1.6721,                 0.5455,                0.66016,                0.58919,                0.30583,                 1.8951,                 1.9966,                   1.53,              0.0050995,              0.0050995,              0.0050995
                    101,                 2.2737,                 2.6207,                 1.6693,                 0.5455,                0.66016,                0.58919,                0.30583,                 1.8951,                 1.9966,                   1.53,                0.00505,                0.00505,                0.00505
                    102,                 2.2383,                 2.4648,                 1.5958,                 0.5455,                0.66016,                0.58919,                0.30583,                 1.8951,                 1.9966,                   1.53,              0.0050005,              0.0050005,              0.0050005
                    103,                  2.129,                 2.1098,                 1.4331,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,               0.004951,               0.004951,               0.004951
                    104,                 2.3369,                 2.1656,                 1.4231,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,              0.0049015,              0.0049015,              0.0049015
                    105,                 2.2472,                 2.2946,                 1.5553,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,               0.004852,               0.004852,               0.004852
                    106,                 2.1878,                 2.2385,                 1.4946,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,              0.0048025,              0.0048025,              0.0048025
                    107,                 2.2847,                 2.2475,                 1.4969,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,               0.004753,               0.004753,               0.004753
                    108,                  2.146,                 2.3454,                  1.613,                0.55514,                0.66858,                0.57055,                0.23511,                 2.1201,                 1.8374,                 1.6032,              0.0047035,              0.0047035,              0.0047035
                    109,                 2.2689,                 2.3535,                 1.6282,                0.60376,                 0.6796,                0.64658,                0.28325,                 1.9653,                 1.6733,                 1.5455,               0.004654,               0.004654,               0.004654
                    110,                 2.0807,                 2.2513,                 1.5043,                0.60376,                 0.6796,                0.64658,                0.28325,                 1.9653,                 1.6733,                 1.5455,              0.0046045,              0.0046045,              0.0046045
                    111,                 2.0979,                 2.3117,                 1.6136,                0.60376,                 0.6796,                0.64658,                0.28325,                 1.9653,                 1.6733,                 1.5455,               0.004555,               0.004555,               0.004555
                    112,                 2.2859,                 2.3226,                 1.7088,                0.60376,                 0.6796,                0.64658,                0.28325,                 1.9653,                 1.6733,                 1.5455,              0.0045055,              0.0045055,              0.0045055
                    113,                 2.2017,                 2.3313,                 1.6557,                0.60376,                 0.6796,                0.64658,                0.28325,                 1.9653,                 1.6733,                 1.5455,               0.004456,               0.004456,               0.004456
                    114,                 2.2417,                 2.1824,                 1.4876,                0.27668,                0.55752,                0.41473,                 0.1935,                 2.0082,                  2.092,                 1.5527,              0.0044065,              0.0044065,              0.0044065
                    115,                 2.1954,                  2.433,                 1.7247,                0.27668,                0.55752,                0.41473,                 0.1935,                 2.0082,                  2.092,                 1.5527,               0.004357,               0.004357,               0.004357
                    116,                 2.1315,                 2.3558,                 1.6213,                0.27668,                0.55752,                0.41473,                 0.1935,                 2.0082,                  2.092,                 1.5527,              0.0043075,              0.0043075,              0.0043075
                    117,                 2.1048,                  2.276,                 1.6016,                0.27668,                0.55752,                0.41473,                 0.1935,                 2.0082,                  2.092,                 1.5527,               0.004258,               0.004258,               0.004258
                    118,                 2.0793,                 2.1792,                 1.4736,                0.27668,                0.55752,                0.41473,                 0.1935,                 2.0082,                  2.092,                 1.5527,              0.0042085,              0.0042085,              0.0042085
                    119,                  2.166,                 2.2557,                 1.5697,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,               0.004159,               0.004159,               0.004159
                    120,                 2.0185,                 2.0637,                  1.513,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,              0.0041095,              0.0041095,              0.0041095
                    121,                 2.0508,                 2.0385,                 1.4391,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,                0.00406,                0.00406,                0.00406
                    122,                 2.0219,                 2.0662,                 1.4806,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,              0.0040105,              0.0040105,              0.0040105
                    123,                 2.0716,                 1.9667,                 1.3913,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,               0.003961,               0.003961,               0.003961
                    124,                 1.9721,                 2.0977,                 1.5981,                0.39354,                0.65606,                0.45592,                0.23333,                 1.7436,                 1.8091,                 1.4221,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.9418,                 2.0091,                 1.4051,                0.31937,                0.68015,                0.37477,                0.18745,                 1.7497,                 1.9464,                 1.4164,               0.003862,               0.003862,               0.003862
                    126,                 1.9601,                 2.0557,                 1.5214,                0.31937,                0.68015,                0.37477,                0.18745,                 1.7497,                 1.9464,                 1.4164,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.9914,                 2.0143,                 1.4256,                0.31937,                0.68015,                0.37477,                0.18745,                 1.7497,                 1.9464,                 1.4164,               0.003763,               0.003763,               0.003763
                    128,                 1.9266,                 2.0762,                 1.5225,                0.31937,                0.68015,                0.37477,                0.18745,                 1.7497,                 1.9464,                 1.4164,              0.0037135,              0.0037135,              0.0037135
                    129,                 2.0409,                 2.1289,                 1.4389,                0.31937,                0.68015,                0.37477,                0.18745,                 1.7497,                 1.9464,                 1.4164,               0.003664,               0.003664,               0.003664
                    130,                 1.9065,                 2.0639,                 1.4783,                0.51133,                0.66737,                0.60987,                0.29015,                  1.666,                 1.6595,                 1.3784,              0.0036145,              0.0036145,              0.0036145
                    131,                 2.0185,                  1.939,                 1.4309,                0.51133,                0.66737,                0.60987,                0.29015,                  1.666,                 1.6595,                 1.3784,               0.003565,               0.003565,               0.003565
                    132,                 1.9689,                 1.8268,                 1.3582,                0.51133,                0.66737,                0.60987,                0.29015,                  1.666,                 1.6595,                 1.3784,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.9306,                 1.9004,                 1.4432,                0.51133,                0.66737,                0.60987,                0.29015,                  1.666,                 1.6595,                 1.3784,               0.003466,               0.003466,               0.003466
                    134,                 1.9142,                 1.9254,                 1.4753,                0.51133,                0.66737,                0.60987,                0.29015,                  1.666,                 1.6595,                 1.3784,              0.0034165,              0.0034165,              0.0034165
                    135,                 2.0082,                 2.0372,                 1.5312,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,               0.003367,               0.003367,               0.003367
                    136,                 1.9012,                   1.73,                 1.4197,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.9003,                 2.0134,                 1.4553,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,               0.003268,               0.003268,               0.003268
                    138,                 1.9384,                 1.8871,                 1.3998,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.7952,                 1.8753,                 1.5328,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,               0.003169,               0.003169,               0.003169
                    140,                 1.9613,                 1.8642,                  1.356,                0.39777,                0.73124,                0.57882,                0.29705,                 1.5871,                  1.628,                 1.3366,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.8852,                  1.899,                 1.3812,                0.24298,                0.77408,                0.36035,                0.19359,                 1.5797,                 1.7465,                 1.3236,                0.00307,                0.00307,                0.00307
                    142,                 1.9209,                 1.9977,                 1.5049,                0.24298,                0.77408,                0.36035,                0.19359,                 1.5797,                 1.7465,                 1.3236,              0.0030205,              0.0030205,              0.0030205
                    143,                 2.0135,                 1.9935,                 1.4953,                0.24298,                0.77408,                0.36035,                0.19359,                 1.5797,                 1.7465,                 1.3236,               0.002971,               0.002971,               0.002971
                    144,                 2.0577,                 2.0593,                 1.5101,                0.24298,                0.77408,                0.36035,                0.19359,                 1.5797,                 1.7465,                 1.3236,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.8595,                 1.7294,                  1.396,                0.24298,                0.77408,                0.36035,                0.19359,                 1.5797,                 1.7465,                 1.3236,               0.002872,               0.002872,               0.002872
                    146,                 1.8854,                 1.9274,                 1.4832,                0.20266,                0.79238,                0.28749,                0.15401,                 1.5792,                 1.9554,                 1.3231,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.8277,                 1.8843,                 1.3573,                0.20266,                0.79238,                0.28749,                0.15401,                 1.5792,                 1.9554,                 1.3231,               0.002773,               0.002773,               0.002773
                    148,                 1.8877,                 1.8395,                 1.4284,                0.20266,                0.79238,                0.28749,                0.15401,                 1.5792,                 1.9554,                 1.3231,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.7442,                 2.1403,                 1.4714,                0.20266,                0.79238,                0.28749,                0.15401,                 1.5792,                 1.9554,                 1.3231,               0.002674,               0.002674,               0.002674
                    150,                 1.9223,                 1.7804,                  1.346,                0.20266,                0.79238,                0.28749,                0.15401,                 1.5792,                 1.9554,                 1.3231,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.8187,                 1.8232,                 1.3376,                0.27799,                0.75991,                0.33472,                0.17219,                  1.592,                 1.8012,                 1.3249,               0.002575,               0.002575,               0.002575
                    152,                  1.819,                 1.9437,                   1.43,                0.27799,                0.75991,                0.33472,                0.17219,                  1.592,                 1.8012,                 1.3249,              0.0025255,              0.0025255,              0.0025255
