                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.9555,                 2.6349,                 2.2826,                0.26371,                0.12903,                0.16051,                0.04644,                 2.6153,                  2.887,                 2.7011,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.9314,                 2.7467,                 2.1558,                0.26371,                0.12903,                0.16051,                0.04644,                 2.6153,                  2.887,                 2.7011,               0.009307,               0.009307,               0.009307
                     16,                  1.884,                 2.6322,                 2.1671,                0.00452,                 0.6129,                0.00413,                0.00165,                 2.2564,                 4.1241,                 2.5076,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.6015,                 2.5201,                 1.8916,                0.00452,                 0.6129,                0.00413,                0.00165,                 2.2564,                 4.1241,                 2.5076,               0.009208,               0.009208,               0.009208
                     18,                  1.766,                 2.7683,                 2.0715,                 0.3866,                0.22376,                 0.2266,                0.08625,                 1.6231,                 2.7046,                  1.999,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.9009,                 2.2122,                 2.0714,                 0.3866,                0.22376,                 0.2266,                0.08625,                 1.6231,                 2.7046,                  1.999,               0.009109,               0.009109,               0.009109
                     20,                 1.4924,                 2.2708,                  1.785,                0.00677,                0.83871,                0.07529,                0.01904,                 1.5871,                 3.7357,                 1.9079,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.6637,                 2.8418,                 1.9647,                0.00677,                0.83871,                0.07529,                0.01904,                 1.5871,                 3.7357,                 1.9079,                0.00901,                0.00901,                0.00901
                     22,                 1.7836,                  2.687,                 2.0276,                0.13585,                0.93548,                0.16188,                0.08374,                 1.3406,                 2.6559,                 1.7237,              0.0089605,              0.0089605,              0.0089605
                     23,                 1.7451,                 2.5887,                 2.0728,                0.13585,                0.93548,                0.16188,                0.08374,                 1.3406,                 2.6559,                 1.7237,               0.008911,               0.008911,               0.008911
                     24,                 1.6914,                 2.4604,                 2.0629,                      1,                0.86793,                0.97985,                0.64536,                 1.3227,                 1.3628,                 1.6902,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.6725,                 2.4241,                 1.8521,                      1,                0.86793,                0.97985,                0.64536,                 1.3227,                 1.3628,                 1.6902,               0.008812,               0.008812,               0.008812
                     26,                 1.6612,                 2.4751,                 1.8299,                 0.5055,                0.96774,                0.64781,                0.40521,                 1.6196,                 2.9349,                 1.9091,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.7895,                 2.7571,                 1.9254,                 0.5055,                0.96774,                0.64781,                0.40521,                 1.6196,                 2.9349,                 1.9091,               0.008713,               0.008713,               0.008713
                     28,                 1.8244,                 2.8938,                 1.9003,                0.00841,                      1,                 0.0605,                0.02541,                  1.697,                 2.9871,                 1.9225,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.5824,                 2.7534,                 1.7172,                0.00841,                      1,                 0.0605,                0.02541,                  1.697,                 2.9871,                 1.9225,               0.008614,               0.008614,               0.008614
                     30,                 1.6972,                  2.945,                 1.8504,                0.33597,                0.77419,                0.41367,                0.26749,                 1.4534,                 1.8286,                 1.7256,              0.0085645,              0.0085645,              0.0085645
                     31,                  1.566,                 2.3448,                 1.7405,                0.33597,                0.77419,                0.41367,                0.26749,                 1.4534,                 1.8286,                 1.7256,               0.008515,               0.008515,               0.008515
                     32,                 1.4994,                 2.3228,                 1.6652,                0.93725,                0.96774,                0.98372,                 0.4568,                 1.6316,                 2.5248,                 1.8953,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.5286,                 1.8647,                 1.7407,                0.93725,                0.96774,                0.98372,                 0.4568,                 1.6316,                 2.5248,                 1.8953,               0.008416,               0.008416,               0.008416
                     34,                 1.7357,                   2.26,                 1.7386,                0.94326,                0.83871,                0.88941,                0.39267,                 1.7194,                 1.5757,                 2.0031,              0.0083665,              0.0083665,              0.0083665
                     35,                  1.533,                 2.1451,                 1.6589,                0.94326,                0.83871,                0.88941,                0.39267,                 1.7194,                 1.5757,                 2.0031,               0.008317,               0.008317,               0.008317
                     36,                 1.6825,                 2.1415,                 1.7789,                0.97735,                 0.6129,                0.80494,                0.49355,                 1.6606,                 1.4844,                 1.9864,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3851,                 1.5229,                 1.5507,                0.97735,                 0.6129,                0.80494,                0.49355,                 1.6606,                 1.4844,                 1.9864,               0.008218,               0.008218,               0.008218
                     38,                 1.5218,                  1.999,                 1.6155,                 0.9594,                0.83871,                0.94844,                  0.617,                 1.5827,                 1.2035,                 2.0548,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.4586,                 1.7506,                 1.6132,                 0.9594,                0.83871,                0.94844,                  0.617,                 1.5827,                 1.2035,                 2.0548,               0.008119,               0.008119,               0.008119
                     40,                 1.5422,                 1.8198,                  1.668,                0.92222,                0.64516,                0.85401,                0.51757,                 1.7052,                 1.7425,                  2.147,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3509,                  1.497,                 1.5487,                0.92222,                0.64516,                0.85401,                0.51757,                 1.7052,                 1.7425,                  2.147,                0.00802,                0.00802,                0.00802
                     42,                 1.5347,                 1.5432,                 1.6648,                0.95334,                0.87097,                0.92437,                0.54849,                 1.6554,                 1.1174,                 2.0144,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.6104,                 1.7526,                 1.7018,                0.95334,                0.87097,                0.92437,                0.54849,                 1.6554,                 1.1174,                 2.0144,               0.007921,               0.007921,               0.007921
                     44,                 1.5148,                 1.6861,                 1.6864,                0.99191,                0.87097,                0.96336,                0.63371,                 1.4003,                 1.1841,                 1.7089,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.3813,                 1.4841,                 1.6055,                0.99191,                0.87097,                0.96336,                0.63371,                 1.4003,                 1.1841,                 1.7089,               0.007822,               0.007822,               0.007822
                     46,                  1.438,                 1.4508,                 1.6839,                0.99613,                0.87097,                0.95627,                0.55788,                 1.5181,                 1.2301,                 1.8554,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.5102,                 1.6878,                  1.737,                0.99613,                0.87097,                0.95627,                0.55788,                 1.5181,                 1.2301,                 1.8554,               0.007723,               0.007723,               0.007723
                     48,                  1.498,                 1.5211,                 1.6148,                0.83464,                      1,                0.97554,                0.61388,                 1.6252,                0.99751,                  1.929,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.5199,                 1.9274,                 1.8371,                0.83464,                      1,                0.97554,                0.61388,                 1.6252,                0.99751,                  1.929,               0.007624,               0.007624,               0.007624
                     50,                  1.369,                  1.701,                 1.6594,                0.93857,                      1,                0.99136,                0.66008,                 1.5643,                  1.146,                 1.9939,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.4865,                 1.5076,                 1.6957,                0.93857,                      1,                0.99136,                0.66008,                 1.5643,                  1.146,                 1.9939,               0.007525,               0.007525,               0.007525
                     52,                  1.438,                 1.4892,                 1.6881,                0.97683,                0.83871,                0.90641,                0.41883,                 1.8379,                 1.5446,                 2.1393,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.6398,                 1.6583,                 1.7675,                0.97683,                0.83871,                0.90641,                0.41883,                 1.8379,                 1.5446,                 2.1393,               0.007426,               0.007426,               0.007426
                     54,                 1.4489,                 1.4953,                 1.6334,                0.99305,                      1,                  0.995,                0.37381,                 1.8331,                 1.6698,                 1.9966,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.5157,                 1.5492,                 1.7076,                0.99305,                      1,                  0.995,                0.37381,                 1.8331,                 1.6698,                 1.9966,               0.007327,               0.007327,               0.007327
                     56,                 1.4036,                  1.414,                  1.662,                0.84352,                0.80645,                0.92854,                0.66842,                 1.4483,                 1.2671,                 1.8254,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2459,                 1.3324,                 1.5627,                0.84352,                0.80645,                0.92854,                0.66842,                 1.4483,                 1.2671,                 1.8254,               0.007228,               0.007228,               0.007228
                     58,                 1.2806,                 1.2291,                 1.6124,                0.63854,                0.80645,                0.79003,                0.51223,                 1.6089,                   1.46,                 1.9429,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.3264,                 1.2763,                 1.6066,                0.63854,                0.80645,                0.79003,                0.51223,                 1.6089,                   1.46,                 1.9429,               0.007129,               0.007129,               0.007129
                     60,                 1.3679,                 1.3251,                 1.5662,                0.88357,                0.97939,                0.96045,                0.65628,                 1.4921,                0.93985,                 1.8711,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.3844,                 1.2778,                 1.5904,                0.88357,                0.97939,                0.96045,                0.65628,                 1.4921,                0.93985,                 1.8711,                0.00703,                0.00703,                0.00703
                     62,                 1.4153,                 1.2606,                 1.6796,                0.93336,                      1,                0.98308,                0.68065,                 1.3694,                0.75647,                 1.6889,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.2695,                 1.4711,                 1.5628,                0.93336,                      1,                0.98308,                0.68065,                 1.3694,                0.75647,                 1.6889,               0.006931,               0.006931,               0.006931
                     64,                 1.4607,                 1.3429,                 1.6078,                0.83368,                0.97026,                0.92848,                0.62937,                  1.444,                 1.1084,                 1.7559,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.3856,                 1.1768,                 1.5629,                0.83368,                0.97026,                0.92848,                0.62937,                  1.444,                 1.1084,                 1.7559,               0.006832,               0.006832,               0.006832
                     66,                 1.3655,                  1.151,                 1.4754,                0.79935,                      1,                0.96906,                0.67697,                 1.3152,                 1.1233,                 1.7578,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.3671,                 1.0762,                 1.5935,                0.79935,                      1,                0.96906,                0.67697,                 1.3152,                 1.1233,                 1.7578,               0.006733,               0.006733,               0.006733
                     68,                 1.2353,                   1.12,                 1.4552,                0.99538,                      1,                  0.995,                0.72232,                 1.1929,                0.62324,                 1.5339,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.2317,                 1.1843,                 1.4908,                0.99538,                      1,                  0.995,                0.72232,                 1.1929,                0.62324,                 1.5339,               0.006634,               0.006634,               0.006634
                     70,                 1.3535,                 1.1586,                 1.5075,                 0.9971,                      1,                  0.995,                0.78131,                 1.0946,                0.83318,                 1.4224,              0.0065845,              0.0065845,              0.0065845
                     71,                   1.61,                 1.2779,                 1.7542,                 0.9971,                      1,                  0.995,                0.78131,                 1.0946,                0.83318,                 1.4224,               0.006535,               0.006535,               0.006535
                     72,                 1.5553,                 1.3009,                 1.7366,                      1,                0.99944,                  0.995,                0.76157,                 1.1642,                0.69451,                 1.4886,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.3782,                0.98115,                 1.5667,                      1,                0.99944,                  0.995,                0.76157,                 1.1642,                0.69451,                 1.4886,               0.006436,               0.006436,               0.006436
                     74,                  1.327,                 1.0046,                 1.5965,                 0.9679,                0.97279,                0.99312,                0.74015,                 1.2591,                0.86376,                 1.5452,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.3414,                 1.0824,                 1.4843,                 0.9679,                0.97279,                0.99312,                0.74015,                 1.2591,                0.86376,                 1.5452,               0.006337,               0.006337,               0.006337
                     76,                 1.2602,                 1.0004,                 1.4828,                 0.9813,                      1,                  0.995,                0.58045,                 1.3305,                0.83983,                 1.6716,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2397,                0.98328,                 1.4598,                 0.9813,                      1,                  0.995,                0.58045,                 1.3305,                0.83983,                 1.6716,               0.006238,               0.006238,               0.006238
                     78,                 1.4082,                0.97472,                 1.5734,                0.99611,                      1,                  0.995,                 0.7321,                 1.2086,                0.63381,                 1.6325,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2627,                 1.0482,                 1.4294,                0.99611,                      1,                  0.995,                 0.7321,                 1.2086,                0.63381,                 1.6325,               0.006139,               0.006139,               0.006139
                     80,                 1.3297,                 1.0023,                 1.4548,                0.98789,                      1,                  0.995,                0.73265,                 1.2726,                 0.7056,                 1.6574,              0.0060895,              0.0060895,              0.0060895
                     81,                  1.294,                  1.015,                 1.5204,                0.98789,                      1,                  0.995,                0.73265,                 1.2726,                 0.7056,                 1.6574,                0.00604,                0.00604,                0.00604
                     82,                 1.4843,                 1.2211,                 1.6778,                0.93884,                      1,                0.99312,                0.73659,                 1.1476,                0.74207,                 1.5943,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2116,                0.88929,                 1.3687,                0.93884,                      1,                0.99312,                0.73659,                 1.1476,                0.74207,                 1.5943,               0.005941,               0.005941,               0.005941
                     84,                 1.1034,                 1.1038,                 1.3025,                0.99221,                      1,                  0.995,                0.67848,                 1.4123,                0.64649,                 1.7796,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.2593,                0.94386,                 1.4333,                0.99221,                      1,                  0.995,                0.67848,                 1.4123,                0.64649,                 1.7796,               0.005842,               0.005842,               0.005842
                     86,                 1.3584,                0.99486,                 1.4857,                0.99075,                      1,                  0.995,                0.74594,                 1.1603,                0.71951,                 1.6223,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.3598,                 1.0415,                 1.5162,                0.99075,                      1,                  0.995,                0.74594,                 1.1603,                0.71951,                 1.6223,               0.005743,               0.005743,               0.005743
                     88,                 1.1415,                0.88627,                 1.4236,                0.98923,                      1,                  0.995,                0.75942,                 1.0811,                0.63153,                 1.5574,              0.0056935,              0.0056935,              0.0056935
                     89,                  1.223,                0.91149,                 1.4462,                0.98923,                      1,                  0.995,                0.75942,                 1.0811,                0.63153,                 1.5574,               0.005644,               0.005644,               0.005644
                     90,                 1.4489,                 1.1654,                 1.6055,                0.99523,                      1,                  0.995,                0.73421,                 1.1309,                0.65012,                 1.5996,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.2072,                 1.0106,                 1.4805,                0.99523,                      1,                  0.995,                0.73421,                 1.1309,                0.65012,                 1.5996,               0.005545,               0.005545,               0.005545
                     92,                 1.3643,                 1.1564,                 1.4742,                0.99708,                      1,                  0.995,                0.76745,                 1.1722,                 0.6662,                 1.6152,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2288,                 1.3153,                 1.3775,                0.99708,                      1,                  0.995,                0.76745,                 1.1722,                 0.6662,                 1.6152,               0.005446,               0.005446,               0.005446
                     94,                 1.2572,                0.96339,                 1.4652,                0.99668,                      1,                  0.995,                0.75329,                 1.1723,                0.64787,                 1.6255,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.3258,                0.91869,                 1.4853,                0.99668,                      1,                  0.995,                0.75329,                 1.1723,                0.64787,                 1.6255,               0.005347,               0.005347,               0.005347
                     96,                 1.1357,                0.83596,                 1.3616,                0.98944,                      1,                  0.995,                 0.6544,                 1.4112,                0.90216,                 1.8547,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3423,                 1.0878,                 1.5416,                0.98944,                      1,                  0.995,                 0.6544,                 1.4112,                0.90216,                 1.8547,               0.005248,               0.005248,               0.005248
                     98,                  1.197,                 1.1101,                 1.4971,                0.98867,                      1,                  0.995,                0.67624,                 1.3634,                0.84308,                  1.814,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2254,                 1.0142,                 1.4226,                0.98867,                      1,                  0.995,                0.67624,                 1.3634,                0.84308,                  1.814,               0.005149,               0.005149,               0.005149
                    100,                 1.3666,                0.97541,                 1.5928,                  0.995,                      1,                  0.995,                0.59568,                 1.7396,                 1.0131,                 2.1142,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2143,                0.88496,                 1.4401,                  0.995,                      1,                  0.995,                0.59568,                 1.7396,                 1.0131,                 2.1142,                0.00505,                0.00505,                0.00505
                    102,                 1.1451,                0.81788,                 1.3927,                0.99564,                      1,                  0.995,                0.69718,                 1.4402,                0.87665,                 1.7541,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2533,                 1.2254,                 1.5724,                0.99564,                      1,                  0.995,                0.69718,                 1.4402,                0.87665,                 1.7541,               0.004951,               0.004951,               0.004951
                    104,                 1.3069,                 0.9492,                 1.4474,                0.99255,                      1,                  0.995,                0.68603,                 1.3967,                 1.0464,                 1.7919,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1975,                0.86074,                 1.3943,                0.99255,                      1,                  0.995,                0.68603,                 1.3967,                 1.0464,                 1.7919,               0.004852,               0.004852,               0.004852
                    106,                 1.3621,                0.96103,                 1.5301,                0.99513,                      1,                  0.995,                0.74868,                 1.1922,                0.72516,                 1.6818,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2678,                0.90924,                 1.4581,                0.99513,                      1,                  0.995,                0.74868,                 1.1922,                0.72516,                 1.6818,               0.004753,               0.004753,               0.004753
                    108,                 1.3742,                0.96611,                 1.5728,                0.99613,                      1,                  0.995,                0.75392,                 1.1445,                0.68483,                 1.6088,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1432,                0.86282,                 1.4336,                0.99613,                      1,                  0.995,                0.75392,                 1.1445,                0.68483,                 1.6088,               0.004654,               0.004654,               0.004654
                    110,                 1.2535,                0.87078,                 1.4356,                0.99757,                      1,                  0.995,                0.74011,                 1.0929,                0.55722,                 1.5303,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.0144,                0.65064,                 1.2692,                0.99757,                      1,                  0.995,                0.74011,                 1.0929,                0.55722,                 1.5303,               0.004555,               0.004555,               0.004555
                    112,                  1.162,                0.92771,                 1.3966,                 0.9928,                      1,                  0.995,                0.75493,                 1.2081,                0.66476,                 1.5774,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.0314,                0.75348,                 1.3068,                 0.9928,                      1,                  0.995,                0.75493,                 1.2081,                0.66476,                 1.5774,               0.004456,               0.004456,               0.004456
                    114,                 1.2096,                0.81228,                 1.3865,                0.99443,                      1,                  0.995,                  0.758,                 1.2904,                0.67115,                 1.6417,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.2879,                 1.0708,                 1.5012,                0.99443,                      1,                  0.995,                  0.758,                 1.2904,                0.67115,                 1.6417,               0.004357,               0.004357,               0.004357
                    116,                 1.2797,                0.90361,                 1.4347,                0.99657,                      1,                  0.995,                 0.7045,                 1.2988,                0.56688,                 1.6259,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.2598,                0.94315,                 1.4737,                0.99657,                      1,                  0.995,                 0.7045,                 1.2988,                0.56688,                 1.6259,               0.004258,               0.004258,               0.004258
                    118,                 1.3396,                0.83811,                 1.5404,                0.99775,                      1,                  0.995,                0.75178,                 1.1378,                0.52013,                 1.4872,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2586,                0.94179,                 1.4881,                0.99775,                      1,                  0.995,                0.75178,                 1.1378,                0.52013,                 1.4872,               0.004159,               0.004159,               0.004159
                    120,                 1.2767,                 0.9147,                 1.4956,                 0.9955,                      1,                  0.995,                0.70866,                 1.3037,                0.61907,                 1.6007,              0.0041095,              0.0041095,              0.0041095
                    121,                0.90982,                0.61772,                 1.2125,                 0.9955,                      1,                  0.995,                0.70866,                 1.3037,                0.61907,                 1.6007,                0.00406,                0.00406,                0.00406
