                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.3886,                 1.2278,                 1.6257,                0.93566,                0.97297,                0.98536,                0.60423,                 1.3055,                0.90135,                 1.6344,              0.0093565,              0.0093565,              0.0093565
                     15,                 1.4318,                 1.1479,                 1.6448,                0.98591,                0.94571,                0.98585,                0.59572,                 1.4973,                 1.0005,                 1.8361,               0.009307,               0.009307,               0.009307
                     16,                 1.4648,                 1.0862,                   1.67,                0.99115,                0.98198,                 0.9924,                0.62679,                 1.2891,                0.91608,                 1.7062,              0.0092575,              0.0092575,              0.0092575
                     17,                 1.4778,                 1.1646,                  1.651,                0.99364,                      1,                  0.995,                0.64779,                 1.3063,                0.85948,                 1.6826,               0.009208,               0.009208,               0.009208
                     18,                 1.4106,                 1.0653,                 1.6345,                0.96289,                0.97748,                0.98607,                0.56903,                 1.5702,                 0.9542,                  1.882,              0.0091585,              0.0091585,              0.0091585
                     19,                 1.4962,                 1.0632,                 1.7223,                0.99719,                0.97297,                0.99351,                0.60061,                 1.3662,                0.83811,                 1.8149,               0.009109,               0.009109,               0.009109
                     20,                 1.4067,                 1.0061,                 1.6212,                0.95605,                0.88194,                0.94947,                0.59259,                 1.4482,                 1.1721,                 1.8221,              0.0090595,              0.0090595,              0.0090595
                     21,                 1.5385,                 1.1382,                 1.6873,                0.83563,                0.87387,                0.89738,                0.40072,                 1.8279,                 1.1446,                 1.9281,                0.00901,                0.00901,                0.00901
                     22,                 1.3596,                0.99317,                  1.585,                0.95584,                0.97492,                0.99033,                0.59054,                 1.3597,                0.77901,                 1.7433,              0.0089605,              0.0089605,              0.0089605
                     23,                  1.481,                 1.0762,                 1.6823,                0.93583,                0.98543,                  0.976,                0.63619,                 1.2642,                0.83331,                 1.6144,               0.008911,               0.008911,               0.008911
                     24,                 1.4366,                 1.1079,                 1.6748,                0.98152,                0.95716,                0.99274,                0.53503,                 1.5787,                0.90488,                 1.8734,              0.0088615,              0.0088615,              0.0088615
                     25,                 1.4367,                 1.1164,                 1.6203,                0.99442,                 0.9955,                0.99495,                0.64232,                 1.3583,                0.75424,                 1.7075,               0.008812,               0.008812,               0.008812
                     26,                 1.3666,                 1.0817,                 1.6404,                 0.9955,                0.99554,                  0.995,                0.70915,                 1.1933,                0.72594,                 1.6104,              0.0087625,              0.0087625,              0.0087625
                     27,                 1.3756,                 1.0848,                 1.6046,                0.99912,                      1,                  0.995,                0.65582,                 1.2578,                0.78724,                 1.6319,               0.008713,               0.008713,               0.008713
                     28,                 1.3162,                 1.0053,                 1.5309,                 0.9811,                0.93517,                0.96386,                0.62032,                 1.4066,                0.95331,                 1.7317,              0.0086635,              0.0086635,              0.0086635
                     29,                 1.3757,                 1.0342,                 1.6159,                0.99923,                 0.9955,                  0.995,                0.71474,                 1.1378,                0.61096,                 1.5341,               0.008614,               0.008614,               0.008614
                     30,                 1.3151,                0.95908,                 1.5686,                      1,                 0.9954,                  0.995,                0.67496,                 1.3243,                0.63251,                 1.6874,              0.0085645,              0.0085645,              0.0085645
                     31,                 1.3373,                 0.9441,                 1.6085,                0.99692,                      1,                  0.995,                0.69212,                 1.2563,                0.67268,                    1.6,               0.008515,               0.008515,               0.008515
                     32,                 1.2857,                0.96514,                 1.4996,                0.99551,                0.99857,                  0.995,                0.57473,                  1.588,                 0.8048,                 1.9518,              0.0084655,              0.0084655,              0.0084655
                     33,                 1.2727,                0.83168,                 1.5047,                0.99942,                      1,                  0.995,                 0.6772,                 1.2538,                0.63644,                 1.6611,               0.008416,               0.008416,               0.008416
                     34,                 1.4233,                0.91598,                 1.6258,                0.99915,                      1,                  0.995,                0.71392,                 1.1386,                0.60456,                 1.5545,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.2514,                0.84311,                 1.4926,                0.99643,                      1,                  0.995,                0.72783,                 1.1039,                 0.7069,                  1.529,               0.008317,               0.008317,               0.008317
                     36,                 1.3157,                0.94785,                 1.5264,                0.99743,                      1,                  0.995,                0.70756,                 1.1962,                0.64372,                 1.5661,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3045,                0.87845,                 1.5712,                0.99683,                      1,                  0.995,                0.73054,                 1.1307,                0.64813,                  1.506,               0.008218,               0.008218,               0.008218
                     38,                 1.2975,                0.90307,                 1.5334,                 0.9996,                0.99099,                  0.995,                0.64152,                 1.4105,                0.68371,                 1.7904,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.3592,                0.91511,                 1.5952,                0.97837,                      1,                0.99478,                0.69426,                 1.2002,                0.65401,                  1.631,               0.008119,               0.008119,               0.008119
                     40,                 1.2661,                0.85953,                 1.4857,                0.99748,                      1,                  0.995,                0.73117,                 1.1577,                0.61899,                 1.6131,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3515,                0.93608,                 1.5561,                0.99927,                      1,                  0.995,                0.64324,                 1.3577,                0.62847,                 1.7629,                0.00802,                0.00802,                0.00802
                     42,                 1.2989,                0.91306,                 1.5812,                0.98567,                0.98198,                0.99409,                0.55626,                 1.6463,                0.91744,                 1.9551,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.2721,                0.89677,                 1.5214,                0.99855,                      1,                  0.995,                0.68449,                 1.2162,                0.60709,                   1.63,               0.007921,               0.007921,               0.007921
                     44,                 1.2804,                0.86618,                  1.523,                0.99865,                      1,                  0.995,                0.65254,                  1.314,                0.63139,                 1.7308,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.2331,                0.85862,                 1.4475,                0.99384,                      1,                0.99473,                0.69582,                  1.174,                0.62195,                 1.6294,               0.007822,               0.007822,               0.007822
                     46,                 1.2726,                0.82476,                  1.515,                0.99957,                      1,                  0.995,                0.67298,                 1.3152,                0.61602,                 1.6885,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.2786,                0.84646,                  1.553,                0.99807,                      1,                  0.995,                0.64792,                 1.3416,                0.63506,                 1.7715,               0.007723,               0.007723,               0.007723
                     48,                 1.2825,                0.91654,                 1.5511,                0.98018,                0.98649,                0.99455,                0.59019,                 1.3918,                0.72398,                 1.7795,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.1869,                0.84909,                 1.4513,                0.99432,                      1,                  0.995,                0.66697,                  1.216,                0.63465,                 1.5995,               0.007624,               0.007624,               0.007624
                     50,                  1.265,                 0.7942,                 1.4709,                0.99926,                      1,                  0.995,                0.66599,                 1.2876,                0.60961,                 1.6645,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2654,                0.86089,                  1.482,                0.76541,                0.75676,                0.81797,                0.38877,                 2.0856,                 2.7212,                  2.201,               0.007525,               0.007525,               0.007525
                     52,                 1.2277,                0.86587,                  1.443,                0.98975,                0.99099,                  0.995,                0.69405,                 1.1867,                0.62475,                 1.5642,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.2359,                0.83224,                  1.468,                0.99684,                      1,                  0.995,                 0.7438,                 1.0431,                0.60425,                 1.4554,               0.007426,               0.007426,               0.007426
                     54,                 1.2202,                0.88372,                 1.5205,                0.98176,                0.95495,                0.98637,                0.40764,                 2.1942,                0.94801,                 2.4806,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2969,                0.90601,                 1.5108,                  0.992,                0.98649,                0.99486,                 0.6843,                 1.2707,                0.71586,                 1.7137,               0.007327,               0.007327,               0.007327
                     56,                 1.2424,                0.83734,                 1.4992,                0.99933,                      1,                  0.995,                0.76019,                 1.0246,                0.53383,                 1.5084,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2374,                0.81073,                 1.4557,                0.82778,                0.97297,                0.94664,                0.59939,                 1.3478,                0.73603,                 1.7176,               0.007228,               0.007228,               0.007228
                     58,                 1.2073,                0.83214,                 1.4487,                0.99654,                 0.9955,                  0.995,                0.68519,                 1.2146,                0.62367,                 1.6414,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.1792,                0.87143,                 1.4563,                      1,                0.99984,                  0.995,                0.64334,                 1.2922,                0.72792,                 1.7033,               0.007129,               0.007129,               0.007129
                     60,                 1.2443,                0.88034,                 1.4814,                0.99895,                      1,                  0.995,                0.66778,                 1.2455,                0.63613,                 1.6489,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.1537,                0.82188,                 1.3961,                 0.9968,                      1,                  0.995,                 0.7001,                  1.187,                0.61847,                 1.5686,                0.00703,                0.00703,                0.00703
                     62,                 1.2055,                0.79063,                 1.4694,                0.99905,                      1,                  0.995,                 0.7269,                 1.0883,                0.58969,                 1.5245,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.1393,                0.80104,                 1.4111,                0.99901,                      1,                  0.995,                0.70525,                 1.2216,                0.54641,                 1.6028,               0.006931,               0.006931,               0.006931
                     64,                 1.2361,                0.81536,                 1.4691,                0.99947,                      1,                  0.995,                0.72447,                 1.1189,                0.50428,                 1.5346,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.1856,                 0.8004,                 1.4424,                0.93344,                0.82126,                0.90901,                0.46882,                 1.8148,                  1.075,                 2.2381,               0.006832,               0.006832,               0.006832
                     66,                 1.2339,                0.79112,                 1.4602,                0.99924,                      1,                  0.995,                0.73826,                 1.0787,                0.53587,                 1.5715,              0.0067825,              0.0067825,              0.0067825
                     67,                  1.228,                0.74503,                 1.4446,                0.99956,                      1,                  0.995,                0.67343,                  1.332,                0.56788,                 1.7719,               0.006733,               0.006733,               0.006733
                     68,                 1.1797,                0.71187,                 1.4678,                0.99936,                      1,                  0.995,                0.76366,                 1.0123,                0.52729,                 1.4714,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.1671,                0.74746,                  1.406,                0.99891,                      1,                  0.995,                0.73946,                 1.0591,                0.56567,                 1.5071,               0.006634,               0.006634,               0.006634
                     70,                 1.1698,                0.78059,                 1.4401,                0.99606,                0.94595,                0.99151,                0.57012,                 1.6139,                0.82994,                 1.9213,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.1148,                0.77163,                  1.415,                 0.9993,                      1,                  0.995,                0.70825,                 1.1317,                0.56011,                 1.6093,               0.006535,               0.006535,               0.006535
                     72,                 1.1998,                0.80448,                 1.4566,                0.97356,                0.99516,                0.99459,                0.71515,                 1.1298,                0.65563,                 1.5746,              0.0064855,              0.0064855,              0.0064855
                     73,                  1.201,                0.82626,                 1.4549,                0.99961,                      1,                  0.995,                0.73533,                 1.0626,                0.49294,                 1.5278,               0.006436,               0.006436,               0.006436
                     74,                 1.1333,                0.77703,                 1.4065,                 0.9986,                      1,                  0.995,                 0.7355,                  1.105,                0.51114,                 1.5529,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.1641,                0.76857,                 1.4413,                0.99934,                      1,                  0.995,                0.73147,                 1.1437,                0.54989,                 1.6111,               0.006337,               0.006337,               0.006337
                     76,                 1.1879,                0.82545,                 1.4629,                0.99468,                      1,                  0.995,                0.72767,                 1.0832,                0.52574,                 1.5241,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.1575,                0.79254,                 1.4333,                0.96603,                0.98649,                0.99162,                0.69328,                 1.2172,                0.58937,                 1.6044,               0.006238,               0.006238,               0.006238
                     78,                 1.2072,                0.79308,                 1.4846,                0.91224,                0.98649,                0.98647,                0.68411,                 1.2316,                0.67487,                 1.6419,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.1514,                0.77047,                 1.3899,                0.99787,                      1,                  0.995,                0.73538,                 1.0614,                 0.5327,                 1.5151,               0.006139,               0.006139,               0.006139
                     80,                 1.1344,                0.72557,                 1.4297,                 0.9989,                      1,                  0.995,                0.74646,                 1.0223,                0.52369,                 1.4759,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.1493,                0.77945,                 1.4305,                0.99896,                      1,                  0.995,                0.76159,                 1.0101,                0.48032,                  1.446,                0.00604,                0.00604,                0.00604
                     82,                 1.0724,                0.69411,                  1.311,                0.99933,                      1,                  0.995,                 0.7739,                 1.0163,                0.44469,                 1.4604,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.2166,                0.83872,                 1.4767,                0.99917,                      1,                  0.995,                0.73089,                 1.1753,                0.54951,                 1.5702,               0.005941,               0.005941,               0.005941
                     84,                 1.1489,                0.75988,                 1.3951,                0.99928,                      1,                  0.995,                 0.7532,                  1.032,                0.52055,                 1.4994,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1487,                  0.758,                 1.4008,                0.99948,                      1,                  0.995,                0.74893,                 1.0625,                0.53406,                 1.5235,               0.005842,               0.005842,               0.005842
                     86,                 1.1071,                0.72513,                 1.4011,                0.99946,                      1,                  0.995,                 0.7356,                 1.0927,                0.48342,                 1.5234,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.1811,                0.75433,                 1.4525,                0.99968,                      1,                  0.995,                0.73206,                 1.0988,                0.48528,                 1.5557,               0.005743,               0.005743,               0.005743
                     88,                 1.1111,                0.72364,                 1.3865,                0.99492,                      1,                  0.995,                0.71864,                 1.1811,                0.54125,                 1.6329,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.1306,                0.72616,                 1.3872,                0.99965,                      1,                  0.995,                 0.7563,                 1.0188,                0.47768,                  1.508,               0.005644,               0.005644,               0.005644
                     90,                 1.1194,                0.77421,                 1.4102,                0.98752,                      1,                  0.995,                0.75846,                 1.0328,                0.52158,                 1.5143,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.0671,                0.71088,                 1.3764,                0.99934,                      1,                  0.995,                0.58546,                 1.4687,                0.67817,                  1.937,               0.005545,               0.005545,               0.005545
                     92,                 1.1037,                0.70638,                 1.3593,                0.99913,                      1,                  0.995,                0.66088,                 1.3068,                0.87786,                 1.7963,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.2022,                0.80507,                 1.4672,                0.98755,                      1,                0.99495,                0.73959,                 1.0639,                0.51937,                 1.5567,               0.005446,               0.005446,               0.005446
                     94,                 1.0961,                0.71944,                 1.3987,                0.96102,                      1,                0.97679,                0.67773,                 1.0969,                0.50706,                 1.5573,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.0611,                0.75048,                 1.3495,                0.99962,                      1,                  0.995,                 0.7355,                 1.0555,                0.47537,                 1.5077,               0.005347,               0.005347,               0.005347
                     96,                 1.0997,                0.71304,                 1.3654,                0.99528,                 0.9955,                  0.995,                0.71713,                 1.1636,                0.52124,                 1.6474,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.0628,                0.68383,                 1.3623,                0.99951,                      1,                  0.995,                0.72313,                 1.0549,                0.49797,                  1.492,               0.005248,               0.005248,               0.005248
                     98,                  1.111,                  0.765,                 1.3633,                0.99957,                      1,                  0.995,                 0.6523,                    1.5,                0.55517,                 1.8473,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1154,                0.71614,                 1.4091,                0.99958,                      1,                  0.995,                0.76171,                0.94836,                0.46494,                 1.4083,               0.005149,               0.005149,               0.005149
                    100,                 1.0727,                0.71829,                 1.3454,                0.99955,                      1,                  0.995,                0.75078,                0.99336,                0.49328,                 1.4171,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.0445,                0.68481,                 1.3552,                0.99424,                      1,                0.99433,                0.75984,                0.97846,                 0.4848,                 1.4193,                0.00505,                0.00505,                0.00505
                    102,                 1.0698,                0.72091,                 1.3349,                0.99898,                      1,                  0.995,                0.75141,                 1.0004,                0.47595,                 1.5076,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.0348,                0.68546,                 1.3382,                0.99918,                      1,                  0.995,                0.76321,                0.97319,                0.46934,                 1.4895,               0.004951,               0.004951,               0.004951
                    104,                 1.1004,                0.75468,                 1.3833,                0.99831,                      1,                  0.995,                0.76161,                0.98779,                0.54506,                 1.4794,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1052,                0.72599,                 1.4177,                0.99936,                      1,                  0.995,                0.74986,                0.99968,                  0.485,                 1.4734,               0.004852,               0.004852,               0.004852
                    106,                 1.0756,                0.75999,                 1.3454,                0.99931,                      1,                  0.995,                 0.7444,                 1.0266,                0.49175,                 1.4798,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.0419,                0.71301,                 1.3447,                0.99965,                      1,                  0.995,                0.74665,                0.98451,                0.47953,                 1.4611,               0.004753,               0.004753,               0.004753
                    108,                 1.0662,                0.67407,                   1.36,                0.99962,                      1,                  0.995,                0.73969,                0.99709,                 0.4863,                   1.48,              0.0047035,              0.0047035,              0.0047035
                    109,                   1.07,                0.67215,                 1.3768,                0.99953,                      1,                  0.995,                 0.7149,                 1.0788,                0.50861,                  1.508,               0.004654,               0.004654,               0.004654
                    110,                 1.0465,                0.63253,                 1.3368,                0.99952,                      1,                  0.995,                0.76173,                 0.9788,                0.46363,                 1.4205,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.0524,                0.70312,                 1.3273,                0.99963,                      1,                  0.995,                0.76711,                0.97116,                0.46671,                 1.4332,               0.004555,               0.004555,               0.004555
                    112,                 1.0621,                0.67957,                 1.3483,                 0.9995,                      1,                  0.995,                0.75855,                 1.0189,                 0.4972,                 1.4726,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1125,                0.73945,                 1.3909,                0.99955,                      1,                  0.995,                0.75216,                  1.085,                0.50147,                 1.5823,               0.004456,               0.004456,               0.004456
                    114,                 1.0237,                0.63354,                  1.348,                0.99957,                      1,                  0.995,                0.78104,                0.99218,                0.44133,                 1.4879,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.0503,                0.67351,                 1.3512,                0.99959,                      1,                  0.995,                  0.784,                0.93867,                0.42817,                 1.4271,               0.004357,               0.004357,               0.004357
                    116,                0.99753,                0.68234,                 1.3113,                0.99938,                      1,                  0.995,                0.68402,                 1.3236,                0.51655,                 1.6966,              0.0043075,              0.0043075,              0.0043075
                    117,                0.99492,                 0.6403,                 1.2948,                0.99756,                      1,                  0.995,                0.77194,                 1.0381,                 0.4585,                 1.4766,               0.004258,               0.004258,               0.004258
                    118,                 1.0114,                0.62628,                 1.3103,                0.99859,                      1,                  0.995,                0.79033,                0.97906,                0.44194,                  1.475,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.0462,                0.72069,                 1.3611,                0.99948,                      1,                  0.995,                0.80195,                0.97269,                0.44672,                 1.4627,               0.004159,               0.004159,               0.004159
                    120,                  1.017,                0.68144,                 1.3691,                0.99917,                      1,                  0.995,                0.78393,                0.94856,                0.44767,                 1.4115,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.0454,                0.62916,                   1.36,                 0.9992,                      1,                  0.995,                0.77163,                 1.0275,                0.46796,                 1.4375,                0.00406,                0.00406,                0.00406
                    122,                0.98451,                 0.6748,                 1.3075,                0.99762,                      1,                  0.995,                0.77413,                0.96903,                0.46668,                 1.4091,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.0292,                 0.6906,                 1.3306,                0.99926,                      1,                  0.995,                0.75851,                0.97462,                0.42996,                 1.4119,               0.003961,               0.003961,               0.003961
                    124,                0.97814,                0.65717,                 1.2755,                0.99939,                      1,                  0.995,                0.76363,                0.95335,                0.45683,                 1.4199,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0085,                0.65005,                 1.3032,                0.99963,                      1,                  0.995,                0.77152,                0.92205,                0.44996,                 1.3894,               0.003862,               0.003862,               0.003862
                    126,                0.98734,                0.58717,                 1.2878,                0.99963,                      1,                  0.995,                 0.7684,                0.93954,                0.46293,                  1.412,              0.0038125,              0.0038125,              0.0038125
                    127,                0.94188,                0.58087,                 1.2515,                 0.9997,                      1,                  0.995,                0.79356,                0.94748,                0.42074,                 1.4041,               0.003763,               0.003763,               0.003763
                    128,                0.97355,                0.55819,                 1.2892,                0.99969,                      1,                  0.995,                 0.7848,                0.96299,                0.42875,                 1.4213,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0345,                0.65351,                 1.3374,                0.99969,                      1,                  0.995,                0.78738,                0.98219,                 0.4266,                 1.4502,               0.003664,               0.003664,               0.003664
                    130,                 1.0105,                0.71222,                 1.2985,                0.99967,                      1,                  0.995,                0.79177,                0.95384,                0.42364,                 1.4298,              0.0036145,              0.0036145,              0.0036145
                    131,                0.99051,                0.61039,                 1.3109,                0.99968,                      1,                  0.995,                0.78197,                0.98216,                0.44365,                 1.4323,               0.003565,               0.003565,               0.003565
                    132,                0.98486,                0.57774,                 1.2878,                0.99013,                      1,                0.99477,                0.75749,                 1.0654,                0.47583,                 1.4875,              0.0035155,              0.0035155,              0.0035155
                    133,                0.99325,                0.59861,                 1.3052,                0.99969,                      1,                  0.995,                0.78379,                  0.983,                0.42545,                  1.445,               0.003466,               0.003466,               0.003466
                    134,                 1.0129,                0.62144,                 1.3296,                0.99969,                      1,                  0.995,                0.77586,                0.94298,                0.42057,                 1.4157,              0.0034165,              0.0034165,              0.0034165
                    135,                0.93906,                0.59088,                 1.2451,                0.99965,                      1,                  0.995,                0.79105,                0.93241,                0.40372,                 1.3878,               0.003367,               0.003367,               0.003367
                    136,                 1.0321,                0.67994,                 1.3238,                0.99962,                      1,                  0.995,                  0.793,                0.94424,                0.41133,                 1.3935,              0.0033175,              0.0033175,              0.0033175
                    137,                0.99695,                0.61815,                 1.3236,                0.99957,                      1,                  0.995,                0.80231,                0.93949,                0.40212,                 1.3826,               0.003268,               0.003268,               0.003268
                    138,                 1.0321,                0.63264,                 1.2865,                0.99957,                      1,                  0.995,                0.78875,                 0.9588,                0.40539,                 1.4749,              0.0032185,              0.0032185,              0.0032185
                    139,                0.97851,                0.61961,                 1.3183,                0.99948,                      1,                  0.995,                0.80463,                  0.927,                0.38426,                 1.4425,               0.003169,               0.003169,               0.003169
                    140,                0.99017,                0.64536,                 1.3081,                0.99947,                      1,                  0.995,                 0.8077,                0.93616,                0.38669,                 1.4036,              0.0031195,              0.0031195,              0.0031195
                    141,                0.97477,                  0.595,                 1.2764,                0.99961,                      1,                  0.995,                0.79798,                0.91724,                0.38406,                 1.4134,                0.00307,                0.00307,                0.00307
                    142,                0.94368,                0.57526,                 1.2607,                0.99968,                      1,                  0.995,                0.78378,                0.97732,                0.44431,                  1.458,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0203,                0.62595,                 1.3464,                 0.9996,                      1,                  0.995,                0.79048,                0.89945,                 0.4149,                  1.409,               0.002971,               0.002971,               0.002971
                    144,                 1.0418,                0.64617,                 1.3309,                 0.9996,                      1,                  0.995,                0.78983,                0.92859,                0.42002,                 1.4118,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0055,                0.61701,                 1.3039,                0.99968,                      1,                  0.995,                0.79021,                0.91803,                0.40593,                 1.4257,               0.002872,               0.002872,               0.002872
                    146,                0.99731,                  0.613,                 1.3172,                0.99969,                      1,                  0.995,                0.79591,                0.96664,                0.42868,                 1.4789,              0.0028225,              0.0028225,              0.0028225
                    147,                0.97239,                0.57621,                 1.3037,                0.99969,                      1,                  0.995,                0.77048,                0.94487,                0.41201,                 1.4568,               0.002773,               0.002773,               0.002773
                    148,                0.99408,                0.58801,                  1.298,                0.99968,                      1,                  0.995,                0.78886,                0.91369,                0.38795,                 1.4451,              0.0027235,              0.0027235,              0.0027235
                    149,                0.97249,                0.61393,                 1.3256,                0.99958,                      1,                  0.995,                0.79707,                0.93893,                0.39262,                 1.4603,               0.002674,               0.002674,               0.002674
                    150,                0.87228,                0.55964,                 1.1946,                0.99968,                      1,                  0.995,                0.80464,                0.91683,                0.39445,                 1.4223,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0122,                0.59343,                  1.302,                0.99957,                      1,                  0.995,                0.79438,                0.94225,                0.42053,                 1.4564,               0.002575,               0.002575,               0.002575
                    152,                 0.9776,                0.62791,                 1.3131,                0.99965,                      1,                  0.995,                 0.7839,                0.91614,                0.40677,                 1.4231,              0.0025255,              0.0025255,              0.0025255
                    153,                0.94465,                0.58047,                 1.2791,                0.99968,                      1,                  0.995,                 0.8012,                0.89725,                0.40252,                 1.4148,               0.002476,               0.002476,               0.002476
                    154,                0.97714,                0.60234,                 1.2991,                0.99956,                      1,                  0.995,                0.80978,                0.88789,                0.39966,                 1.3986,              0.0024265,              0.0024265,              0.0024265
                    155,                0.95581,                0.55309,                 1.2512,                0.99969,                      1,                  0.995,                0.82818,                0.88062,                0.39701,                 1.3719,               0.002377,               0.002377,               0.002377
                    156,                 0.9586,                0.61322,                 1.2846,                0.99936,                      1,                  0.995,                0.81095,                0.92503,                0.41066,                 1.3777,              0.0023275,              0.0023275,              0.0023275
                    157,                0.94885,                 0.5484,                  1.284,                0.99945,                      1,                  0.995,                0.81693,                0.85811,                0.38902,                 1.3207,               0.002278,               0.002278,               0.002278
                    158,                 0.9487,                0.60842,                 1.3128,                0.99966,                      1,                  0.995,                0.81122,                0.85082,                0.38036,                 1.3358,              0.0022285,              0.0022285,              0.0022285
                    159,                0.97435,                0.57307,                 1.3029,                0.99965,                      1,                  0.995,                0.73722,                 1.1212,                0.42468,                 1.5515,               0.002179,               0.002179,               0.002179
