                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.7576,                  2.066,                 1.3131,                0.67643,                0.82337,                0.80164,                0.37662,                 1.7171,                  1.447,                 1.3311,               0.007327,               0.007327,               0.007327
                     56,                 1.7154,                 1.9432,                 1.2402,                0.51627,                0.80929,                0.70543,                0.38593,                 1.4974,                 1.4986,                  1.232,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.6709,                 1.9138,                 1.2292,                0.51627,                0.80929,                0.70543,                0.38593,                 1.4974,                 1.4986,                  1.232,               0.007228,               0.007228,               0.007228
                     58,                 1.6031,                  1.791,                 1.1748,                0.51627,                0.80929,                0.70543,                0.38593,                 1.4974,                 1.4986,                  1.232,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.8156,                 1.6806,                 1.3427,                0.54863,                0.86222,                0.71245,                0.38637,                 1.4944,                 1.4498,                 1.2236,               0.007129,               0.007129,               0.007129
                     60,                 1.8127,                 1.5297,                 1.3149,                0.54863,                0.86222,                0.71245,                0.38637,                 1.4944,                 1.4498,                 1.2236,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.8058,                 1.4887,                 1.2865,                0.54863,                0.86222,                0.71245,                0.38637,                 1.4944,                 1.4498,                 1.2236,                0.00703,                0.00703,                0.00703
                     62,                 1.6539,                 1.4522,                 1.2288,                0.91338,                0.86565,                 0.9255,                0.48259,                 1.5998,                 1.1395,                 1.2446,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.6355,                 1.4444,                 1.2095,                0.91338,                0.86565,                 0.9255,                0.48259,                 1.5998,                 1.1395,                 1.2446,               0.006931,               0.006931,               0.006931
                     64,                 1.6997,                 1.4313,                 1.3156,                0.91338,                0.86565,                 0.9255,                0.48259,                 1.5998,                 1.1395,                 1.2446,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.7422,                 1.3773,                 1.2654,                0.85976,                0.92512,                0.93593,                0.57435,                 1.3456,                 1.0013,                 1.1415,               0.006832,               0.006832,               0.006832
                     66,                  1.669,                 1.4471,                 1.2887,                0.85976,                0.92512,                0.93593,                0.57435,                 1.3456,                 1.0013,                 1.1415,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.6272,                 1.4085,                 1.2872,                0.85976,                0.92512,                0.93593,                0.57435,                 1.3456,                 1.0013,                 1.1415,               0.006733,               0.006733,               0.006733
                     68,                   1.71,                 1.4704,                 1.2694,                0.93141,                0.89049,                0.93299,                0.51448,                 1.5394,                 1.0602,                 1.2459,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.7046,                   1.47,                 1.3059,                0.93141,                0.89049,                0.93299,                0.51448,                 1.5394,                 1.0602,                 1.2459,               0.006634,               0.006634,               0.006634
                     70,                 1.6989,                 1.4337,                 1.3049,                0.93141,                0.89049,                0.93299,                0.51448,                 1.5394,                 1.0602,                 1.2459,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.8291,                 1.4956,                 1.3037,                 0.9018,                0.88593,                0.92496,                0.48502,                 1.6265,                 1.1214,                 1.3055,               0.006535,               0.006535,               0.006535
                     72,                 1.7867,                 1.4487,                  1.206,                 0.9018,                0.88593,                0.92496,                0.48502,                 1.6265,                 1.1214,                 1.3055,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.6726,                 1.4065,                 1.2531,                 0.9018,                0.88593,                0.92496,                0.48502,                 1.6265,                 1.1214,                 1.3055,               0.006436,               0.006436,               0.006436
                     74,                 1.7723,                 1.3723,                 1.3074,                0.89995,                0.88952,                0.92773,                0.42643,                 1.8548,                 1.3795,                  1.418,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.5661,                 1.3755,                 1.2324,                0.89995,                0.88952,                0.92773,                0.42643,                 1.8548,                 1.3795,                  1.418,               0.006337,               0.006337,               0.006337
                     76,                 1.7757,                 1.3983,                 1.2758,                0.89697,                0.89582,                 0.9484,                0.55741,                 1.4294,                 1.1037,                 1.1908,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.6463,                 1.3336,                 1.2197,                0.89697,                0.89582,                 0.9484,                0.55741,                 1.4294,                 1.1037,                 1.1908,               0.006238,               0.006238,               0.006238
                     78,                 1.6038,                 1.2821,                 1.2847,                0.89697,                0.89582,                 0.9484,                0.55741,                 1.4294,                 1.1037,                 1.1908,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.5433,                 1.2962,                 1.2133,                0.65242,                 0.8831,                0.86197,                0.52976,                 1.3564,                  1.292,                 1.1658,               0.006139,               0.006139,               0.006139
                     80,                 1.4605,                 1.2963,                 1.1986,                0.65242,                 0.8831,                0.86197,                0.52976,                 1.3564,                  1.292,                 1.1658,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.6025,                 1.3046,                 1.1933,                0.65242,                 0.8831,                0.86197,                0.52976,                 1.3564,                  1.292,                 1.1658,                0.00604,                0.00604,                0.00604
                     82,                 1.5693,                  1.257,                 1.1773,                0.75086,                0.83866,                0.90081,                0.57684,                 1.3588,                 1.0862,                 1.1617,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.4943,                 1.3223,                 1.1679,                0.75086,                0.83866,                0.90081,                0.57684,                 1.3588,                 1.0862,                 1.1617,               0.005941,               0.005941,               0.005941
                     84,                 1.5098,                 1.2126,                  1.128,                0.75086,                0.83866,                0.90081,                0.57684,                 1.3588,                 1.0862,                 1.1617,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.4907,                 1.2176,                  1.108,                0.73769,                0.85379,                0.78001,                0.49184,                  1.347,                 1.1155,                  1.164,               0.005842,               0.005842,               0.005842
                     86,                 1.4306,                 1.1396,                 1.1543,                0.73769,                0.85379,                0.78001,                0.49184,                  1.347,                 1.1155,                  1.164,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.5092,                 1.2322,                 1.2039,                0.73769,                0.85379,                0.78001,                0.49184,                  1.347,                 1.1155,                  1.164,               0.005743,               0.005743,               0.005743
                     88,                 1.5741,                 1.1036,                 1.1626,                0.80297,                0.86812,                0.84952,                0.49909,                 1.5098,                 1.0214,                 1.2309,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.6224,                 1.1829,                  1.243,                0.80297,                0.86812,                0.84952,                0.49909,                 1.5098,                 1.0214,                 1.2309,               0.005644,               0.005644,               0.005644
                     90,                 1.7089,                 1.1914,                 1.2843,                0.80297,                0.86812,                0.84952,                0.49909,                 1.5098,                 1.0214,                 1.2309,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.5203,                 1.0961,                  1.176,                0.85822,                0.91917,                0.92734,                  0.577,                 1.3202,                0.99307,                 1.1539,               0.005545,               0.005545,               0.005545
                     92,                 1.4594,                 1.0029,                 1.0988,                0.85822,                0.91917,                0.92734,                  0.577,                 1.3202,                0.99307,                 1.1539,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.4983,                 1.0686,                 1.1148,                0.85822,                0.91917,                0.92734,                  0.577,                 1.3202,                0.99307,                 1.1539,               0.005446,               0.005446,               0.005446
                     94,                 1.5234,                 1.1943,                 1.2177,                0.89775,                0.93044,                0.94705,                0.59782,                 1.3318,                0.88551,                 1.1577,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.5146,                  1.186,                 1.1817,                0.89775,                0.93044,                0.94705,                0.59782,                 1.3318,                0.88551,                 1.1577,               0.005347,               0.005347,               0.005347
                     96,                 1.4931,                 1.1441,                 1.1865,                0.89775,                0.93044,                0.94705,                0.59782,                 1.3318,                0.88551,                 1.1577,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.4407,                  1.165,                 1.2079,                0.92062,                0.93614,                0.94736,                0.61476,                 1.3007,                0.86763,                 1.1347,               0.005248,               0.005248,               0.005248
                     98,                 1.3575,                 0.9798,                 1.1434,                0.92062,                0.93614,                0.94736,                0.61476,                 1.3007,                0.86763,                 1.1347,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.436,                0.98905,                 1.1034,                0.92062,                0.93614,                0.94736,                0.61476,                 1.3007,                0.86763,                 1.1347,               0.005149,               0.005149,               0.005149
                    100,                 1.5037,                 1.1036,                  1.179,                0.90991,                0.90701,                0.94819,                0.58139,                 1.4149,                0.88784,                 1.1822,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.4165,                 1.0094,                 1.1704,                0.90991,                0.90701,                0.94819,                0.58139,                 1.4149,                0.88784,                 1.1822,                0.00505,                0.00505,                0.00505
                    102,                 1.4516,                 1.0288,                 1.1706,                0.90991,                0.90701,                0.94819,                0.58139,                 1.4149,                0.88784,                 1.1822,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4788,                  1.044,                 1.2308,                0.92558,                0.97935,                0.96225,                0.55658,                 1.5024,                0.85448,                  1.231,               0.004951,               0.004951,               0.004951
                    104,                 1.4484,                0.99471,                 1.2297,                0.92558,                0.97935,                0.96225,                0.55658,                 1.5024,                0.85448,                  1.231,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.6035,                 1.0992,                 1.1785,                0.92558,                0.97935,                0.96225,                0.55658,                 1.5024,                0.85448,                  1.231,               0.004852,               0.004852,               0.004852
                    106,                  1.516,                 1.0286,                  1.153,                0.93683,                0.97815,                0.96612,                 0.5897,                 1.4221,                0.88449,                 1.2009,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.5283,                 1.0392,                 1.1821,                0.93683,                0.97815,                0.96612,                 0.5897,                 1.4221,                0.88449,                 1.2009,               0.004753,               0.004753,               0.004753
                    108,                 1.5175,                 1.1751,                 1.2263,                0.93833,                0.95645,                0.97062,                0.61059,                 1.3578,                0.84349,                 1.1673,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4757,                 1.0733,                 1.0931,                0.93833,                0.95645,                0.97062,                0.61059,                 1.3578,                0.84349,                 1.1673,               0.004654,               0.004654,               0.004654
                    110,                 1.5242,                 1.0991,                 1.2159,                0.93833,                0.95645,                0.97062,                0.61059,                 1.3578,                0.84349,                 1.1673,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.451,                 1.0289,                 1.0741,                0.93103,                0.96173,                0.97025,                0.63308,                 1.2819,                0.83727,                 1.1358,               0.004555,               0.004555,               0.004555
                    112,                 1.3926,                0.92798,                 1.0282,                0.93103,                0.96173,                0.97025,                0.63308,                 1.2819,                0.83727,                 1.1358,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3698,                0.96632,                 1.1564,                0.93103,                0.96173,                0.97025,                0.63308,                 1.2819,                0.83727,                 1.1358,               0.004456,               0.004456,               0.004456
                    114,                 1.4469,                 1.0035,                 1.1818,                  0.934,                  0.936,                0.96504,                0.60762,                   1.37,                0.83474,                 1.1652,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3093,                0.97801,                 1.1604,                  0.934,                  0.936,                0.96504,                0.60762,                   1.37,                0.83474,                 1.1652,               0.004357,               0.004357,               0.004357
                    116,                 1.4043,                 1.0037,                 1.1311,                  0.934,                  0.936,                0.96504,                0.60762,                   1.37,                0.83474,                 1.1652,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3977,                0.97292,                 1.1069,                0.90765,                 0.9466,                0.96323,                0.62637,                 1.2893,                0.82082,                 1.1346,               0.004258,               0.004258,               0.004258
                    118,                 1.3363,                 0.9328,                 1.1122,                0.90765,                 0.9466,                0.96323,                0.62637,                 1.2893,                0.82082,                 1.1346,              0.0042085,              0.0042085,              0.0042085
                    119,                  1.417,                 0.9961,                  1.118,                0.90765,                 0.9466,                0.96323,                0.62637,                 1.2893,                0.82082,                 1.1346,               0.004159,               0.004159,               0.004159
                    120,                 1.4473,                0.97486,                  1.167,                0.91296,                 0.9538,                0.96646,                0.63182,                 1.2631,                0.80604,                 1.1232,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3283,                 0.8758,                 1.0456,                0.91296,                 0.9538,                0.96646,                0.63182,                 1.2631,                0.80604,                 1.1232,                0.00406,                0.00406,                0.00406
                    122,                 1.3181,                 0.8757,                 1.0931,                0.91296,                 0.9538,                0.96646,                0.63182,                 1.2631,                0.80604,                 1.1232,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3505,                 0.8941,                 1.1083,                0.92841,                0.96969,                 0.9685,                0.63874,                 1.2411,                 0.7828,                 1.1203,               0.003961,               0.003961,               0.003961
                    124,                 1.3371,                0.90414,                 1.1095,                0.92841,                0.96969,                 0.9685,                0.63874,                 1.2411,                 0.7828,                 1.1203,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3248,                0.85654,                 1.1394,                0.92841,                0.96969,                 0.9685,                0.63874,                 1.2411,                 0.7828,                 1.1203,               0.003862,               0.003862,               0.003862
                    126,                  1.329,                0.86116,                  1.102,                0.92093,                0.97638,                0.96272,                0.62007,                 1.2652,                0.76036,                 1.1259,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3559,                0.88644,                 1.0798,                0.92093,                0.97638,                0.96272,                0.62007,                 1.2652,                0.76036,                 1.1259,               0.003763,               0.003763,               0.003763
                    128,                 1.2929,                0.83328,                 1.0443,                0.92093,                0.97638,                0.96272,                0.62007,                 1.2652,                0.76036,                 1.1259,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3048,                0.86239,                 1.0842,                0.91796,                0.98232,                0.96325,                0.63541,                 1.2198,                0.73204,                 1.1022,               0.003664,               0.003664,               0.003664
                    130,                 1.3299,                0.84718,                 1.0918,                0.91796,                0.98232,                0.96325,                0.63541,                 1.2198,                0.73204,                 1.1022,              0.0036145,              0.0036145,              0.0036145
                    131,                  1.341,                0.89057,                 1.0777,                0.91796,                0.98232,                0.96325,                0.63541,                 1.2198,                0.73204,                 1.1022,               0.003565,               0.003565,               0.003565
                    132,                 1.2417,                0.85832,                 1.0368,                0.92376,                0.97992,                0.96292,                0.64642,                 1.2117,                0.74243,                 1.0969,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.2766,                0.85538,                 1.0822,                0.92376,                0.97992,                0.96292,                0.64642,                 1.2117,                0.74243,                 1.0969,               0.003466,               0.003466,               0.003466
                    134,                 1.2124,                0.82226,                 1.1286,                0.92376,                0.97992,                0.96292,                0.64642,                 1.2117,                0.74243,                 1.0969,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.2818,                0.82237,                  1.095,                0.92131,                0.98356,                0.96161,                0.64176,                 1.2117,                0.74183,                 1.0974,               0.003367,               0.003367,               0.003367
                    136,                 1.3438,                0.86752,                 1.0696,                0.92131,                0.98356,                0.96161,                0.64176,                 1.2117,                0.74183,                 1.0974,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3274,                0.79208,                 1.0747,                0.92131,                0.98356,                0.96161,                0.64176,                 1.2117,                0.74183,                 1.0974,               0.003268,               0.003268,               0.003268
                    138,                  1.285,                0.92335,                 1.0966,                0.91683,                0.98087,                0.95929,                0.62471,                 1.2272,                0.72965,                 1.1003,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3882,                0.92889,                 1.1905,                0.91683,                0.98087,                0.95929,                0.62471,                 1.2272,                0.72965,                 1.1003,               0.003169,               0.003169,               0.003169
                    140,                 1.3177,                0.87418,                 1.0702,                0.91707,                0.97884,                0.97039,                0.62998,                  1.242,                0.73671,                 1.1066,              0.0031195,              0.0031195,              0.0031195
                    141,                   1.29,                0.81712,                 1.0821,                0.91707,                0.97884,                0.97039,                0.62998,                  1.242,                0.73671,                 1.1066,                0.00307,                0.00307,                0.00307
                    142,                  1.246,                 0.8043,                 1.1033,                0.91707,                0.97884,                0.97039,                0.62998,                  1.242,                0.73671,                 1.1066,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3478,                0.83228,                 1.0815,                0.93555,                0.98231,                 0.9751,                0.66326,                 1.1841,                0.68952,                 1.0822,               0.002971,               0.002971,               0.002971
                    144,                 1.2259,                0.80305,                 1.1216,                0.93555,                0.98231,                 0.9751,                0.66326,                 1.1841,                0.68952,                 1.0822,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.2398,                0.80749,                 1.0832,                0.93555,                0.98231,                 0.9751,                0.66326,                 1.1841,                0.68952,                 1.0822,               0.002872,               0.002872,               0.002872
                    146,                 1.2661,                 0.8049,                 1.1403,                0.92857,                0.98941,                0.97718,                0.66119,                 1.1903,                0.67905,                 1.0876,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.1789,                0.74805,                 1.0553,                0.92857,                0.98941,                0.97718,                0.66119,                 1.1903,                0.67905,                 1.0876,               0.002773,               0.002773,               0.002773
                    148,                 1.2622,                0.80639,                 1.0415,                0.92857,                0.98941,                0.97718,                0.66119,                 1.1903,                0.67905,                 1.0876,              0.0027235,              0.0027235,              0.0027235
                    149,                  1.239,                0.81944,                 1.1324,                0.94445,                0.98994,                0.97951,                0.67445,                 1.1733,                0.64657,                 1.0803,               0.002674,               0.002674,               0.002674
                    150,                 1.2445,                0.79291,                 1.0877,                0.94445,                0.98994,                0.97951,                0.67445,                 1.1733,                0.64657,                 1.0803,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.2595,                0.79195,                 1.0469,                0.94445,                0.98994,                0.97951,                0.67445,                 1.1733,                0.64657,                 1.0803,               0.002575,               0.002575,               0.002575
                    152,                 1.2431,                0.82281,                 1.0748,                0.94482,                0.98277,                0.98053,                0.67924,                 1.1319,                 0.6408,                  1.064,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.1892,                0.72317,                 1.0829,                0.94482,                0.98277,                0.98053,                0.67924,                 1.1319,                 0.6408,                  1.064,               0.002476,               0.002476,               0.002476
