                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.7597,                 1.7519,                 1.2787,                0.93863,                0.95593,                0.97752,                0.56069,                 1.3951,                 1.3245,                 1.1892,               0.007129,               0.007129,               0.007129
                     60,                 1.6561,                 1.7835,                 1.2801,                0.59941,                   0.95,                0.79433,                0.41321,                 1.4512,                 1.3291,                 1.2309,              0.0070795,              0.0070795,              0.0070795
                     61,                  1.579,                  1.748,                 1.2364,                0.59941,                   0.95,                0.79433,                0.41321,                 1.4512,                 1.3291,                 1.2309,                0.00703,                0.00703,                0.00703
                     62,                 1.6283,                 1.6394,                 1.2245,                0.80243,                 0.8125,                0.92192,                 0.6108,                 1.2413,                 1.1525,                 1.1275,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.6114,                 1.3045,                 1.2532,                0.80243,                 0.8125,                0.92192,                 0.6108,                 1.2413,                 1.1525,                 1.1275,               0.006931,               0.006931,               0.006931
                     64,                 1.4234,                 1.3476,                 1.1639,                0.65987,                 0.8875,                0.83114,                0.41844,                 1.5788,                 1.1449,                 1.2748,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.4455,                    1.3,                 1.1924,                0.65987,                 0.8875,                0.83114,                0.41844,                 1.5788,                 1.1449,                 1.2748,               0.006832,               0.006832,               0.006832
                     66,                  1.487,                 1.2321,                 1.1859,                0.65987,                 0.8875,                0.83114,                0.41844,                 1.5788,                 1.1449,                 1.2748,              0.0067825,              0.0067825,              0.0067825
                     67,                  1.366,                 1.1828,                 1.2108,                0.76762,                  0.875,                0.92484,                0.61106,                 1.2325,                0.98655,                 1.1257,               0.006733,               0.006733,               0.006733
                     68,                  1.638,                 1.3066,                 1.2394,                0.76762,                  0.875,                0.92484,                0.61106,                 1.2325,                0.98655,                 1.1257,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.6212,                 1.3908,                 1.2606,                0.97448,                0.95451,                0.98261,                 0.6046,                 1.2725,                 1.1008,                  1.137,               0.006634,               0.006634,               0.006634
                     70,                 1.6106,                 1.4473,                 1.2045,                0.97448,                0.95451,                0.98261,                 0.6046,                 1.2725,                 1.1008,                  1.137,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.5651,                 1.3135,                 1.3584,                0.87798,                  0.975,                0.97709,                 0.6066,                 1.2771,                 0.8748,                 1.1562,               0.006535,               0.006535,               0.006535
                     72,                 1.5605,                 1.2932,                 1.1568,                0.87798,                  0.975,                0.97709,                 0.6066,                 1.2771,                 0.8748,                 1.1562,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.5424,                 1.2724,                 1.2057,                0.78734,                 0.9125,                0.89514,                0.54146,                 1.2913,                 1.0345,                 1.1427,               0.006436,               0.006436,               0.006436
                     74,                 1.5584,                 1.3291,                 1.2581,                0.78734,                 0.9125,                0.89514,                0.54146,                 1.2913,                 1.0345,                 1.1427,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4973,                 1.2039,                 1.2158,                0.94807,                 0.9375,                0.97859,                0.65434,                 1.2045,                   0.88,                 1.0997,               0.006337,               0.006337,               0.006337
                     76,                 1.4237,                 1.2774,                 1.1021,                0.94807,                 0.9375,                0.97859,                0.65434,                 1.2045,                   0.88,                 1.0997,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.3318,                 1.2743,                 1.1333,                0.95814,                 0.9625,                0.98197,                0.64737,                 1.1395,                0.98433,                 1.0715,               0.006238,               0.006238,               0.006238
                     78,                 1.4674,                 1.2064,                 1.1646,                0.95814,                 0.9625,                0.98197,                0.64737,                 1.1395,                0.98433,                 1.0715,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2834,                 1.0964,                  1.138,                0.95871,                  0.975,                0.98789,                0.65568,                 1.1068,                0.80596,                 1.0493,               0.006139,               0.006139,               0.006139
                     80,                 1.3599,                  1.223,                 1.1233,                0.95871,                  0.975,                0.98789,                0.65568,                 1.1068,                0.80596,                 1.0493,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.3015,                 1.2027,                 1.1505,                0.95871,                  0.975,                0.98789,                0.65568,                 1.1068,                0.80596,                 1.0493,                0.00604,                0.00604,                0.00604
                     82,                 1.5099,                 1.0879,                 1.1544,                0.86994,                  0.875,                0.94277,                0.64467,                 1.0673,                0.81441,                 1.0369,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.5094,                 1.0976,                 1.1531,                0.86994,                  0.875,                0.94277,                0.64467,                 1.0673,                0.81441,                 1.0369,               0.005941,               0.005941,               0.005941
                     84,                 1.5012,                  1.015,                 1.2831,                0.98715,                0.96014,                0.98803,                0.68463,                 1.1141,                0.66414,                 1.0536,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.7223,                  1.023,                  1.204,                0.98715,                0.96014,                0.98803,                0.68463,                 1.1141,                0.66414,                 1.0536,               0.005842,               0.005842,               0.005842
                     86,                 1.4963,                 1.0451,                 1.1597,                0.98724,                0.96688,                0.99078,                0.68426,                 1.0508,                0.68213,                 1.0251,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4075,                0.94353,                 1.1256,                0.98724,                0.96688,                0.99078,                0.68426,                 1.0508,                0.68213,                 1.0251,               0.005743,               0.005743,               0.005743
                     88,                  1.457,                 1.0769,                 1.1111,                0.99756,                  0.975,                0.99416,                0.65205,                 1.1194,                0.78777,                 1.0552,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2978,                 1.1042,                 1.0871,                0.99756,                  0.975,                0.99416,                0.65205,                 1.1194,                0.78777,                 1.0552,               0.005644,               0.005644,               0.005644
                     90,                 1.4495,                 0.9688,                 1.1464,                0.98748,                0.98605,                 0.9944,                0.65799,                 1.1828,                0.80832,                 1.0871,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.3226,                0.94078,                 1.0762,                0.98748,                0.98605,                 0.9944,                0.65799,                 1.1828,                0.80832,                 1.0871,               0.005545,               0.005545,               0.005545
                     92,                 1.2655,                 1.0069,                 1.0954,                0.99957,                  0.975,                 0.9935,                  0.677,                 1.0924,                0.64735,                 1.0567,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.3113,                0.98099,                 1.0962,                0.99957,                  0.975,                 0.9935,                  0.677,                 1.0924,                0.64735,                 1.0567,               0.005446,               0.005446,               0.005446
                     94,                 1.2394,                0.95278,                 1.0734,                0.98745,                0.98363,                0.99379,                0.68664,                 1.0884,                0.83932,                 1.0538,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.2587,                0.98566,                 1.1127,                0.98745,                0.98363,                0.99379,                0.68664,                 1.0884,                0.83932,                 1.0538,               0.005347,               0.005347,               0.005347
                     96,                 1.2215,                0.95503,                 1.0529,                0.98745,                0.98329,                0.99405,                0.69372,                 1.0947,                 0.6302,                 1.0524,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2426,                0.90423,                 1.0817,                0.98745,                0.98329,                0.99405,                0.69372,                 1.0947,                 0.6302,                 1.0524,               0.005248,               0.005248,               0.005248
                     98,                 1.1492,                0.91496,                 1.0465,                0.98745,                0.98329,                0.99405,                0.69372,                 1.0947,                 0.6302,                 1.0524,              0.0051985,              0.0051985,              0.0051985
                     99,                  1.374,                0.92022,                 1.0658,                0.98733,                0.97372,                0.99393,                0.65873,                 1.2111,                 0.6801,                 1.0976,               0.005149,               0.005149,               0.005149
                    100,                 1.3876,                 1.0443,                 1.1464,                0.98733,                0.97372,                0.99393,                0.65873,                 1.2111,                 0.6801,                 1.0976,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.5294,                 1.0046,                 1.1332,                0.98746,                0.98434,                0.99329,                 0.5909,                 1.4487,                0.76289,                 1.1906,                0.00505,                0.00505,                0.00505
                    102,                 1.5676,                0.93523,                 1.2034,                0.98746,                0.98434,                0.99329,                 0.5909,                 1.4487,                0.76289,                 1.1906,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.4046,                0.85169,                 1.1834,                0.98745,                 0.9839,                 0.9934,                0.67895,                 1.1358,                0.67793,                  1.053,               0.004951,               0.004951,               0.004951
                    104,                  1.293,                0.83712,                 1.0838,                0.98745,                 0.9839,                 0.9934,                0.67895,                 1.1358,                0.67793,                  1.053,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2993,                 0.8421,                 1.1634,                 0.9875,                0.98713,                0.99315,                 0.6707,                 1.1525,                0.65414,                 1.0565,               0.004852,               0.004852,               0.004852
                    106,                 1.2028,                0.84376,                 1.1391,                 0.9875,                0.98713,                0.99315,                 0.6707,                 1.1525,                0.65414,                 1.0565,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1984,                0.76142,                 1.0641,                0.98432,                 0.9875,                0.99377,                0.71697,                 1.0622,                0.66116,                 1.0245,               0.004753,               0.004753,               0.004753
                    108,                 1.1685,                0.80872,                  1.049,                0.98432,                 0.9875,                0.99377,                0.71697,                 1.0622,                0.66116,                 1.0245,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2354,                0.74707,                 1.0214,                 0.9847,                 0.9875,                0.99377,                0.70395,                 1.0881,                0.62454,                 1.0376,               0.004654,               0.004654,               0.004654
                    110,                 1.2353,                0.80938,                 1.0543,                 0.9847,                 0.9875,                0.99377,                0.70395,                 1.0881,                0.62454,                 1.0376,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.2147,                0.73889,                 1.0379,                0.98764,                0.99884,                0.99414,                0.69686,                   1.06,                0.58027,                 1.0299,               0.004555,               0.004555,               0.004555
                    112,                 1.2853,                0.75561,                 1.0349,                0.98764,                0.99884,                0.99414,                0.69686,                   1.06,                0.58027,                 1.0299,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.1803,                0.73431,                 1.0144,                0.98764,                0.99884,                0.99414,                0.69686,                   1.06,                0.58027,                 1.0299,               0.004456,               0.004456,               0.004456
                    114,                 1.1269,                0.68984,                0.97171,                0.98764,                0.99902,                0.99364,                0.69984,                 1.0618,                0.59608,                 1.0331,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.1795,                0.79031,                 1.0191,                0.98764,                0.99902,                0.99364,                0.69984,                 1.0618,                0.59608,                 1.0331,               0.004357,               0.004357,               0.004357
                    116,                  1.249,                0.80516,                 1.0952,                0.98764,                0.99853,                0.99414,                0.70686,                 1.0595,                0.57545,                 1.0332,              0.0043075,              0.0043075,              0.0043075
                    117,                  1.305,                0.74701,                 1.0631,                0.98764,                0.99853,                0.99414,                0.70686,                 1.0595,                0.57545,                 1.0332,               0.004258,               0.004258,               0.004258
                    118,                 1.1819,                 0.6974,                 1.0674,                0.98764,                0.99872,                0.99463,                0.68586,                 1.1281,                0.57567,                  1.055,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.2362,                0.78419,                 1.0851,                0.98764,                0.99872,                0.99463,                0.68586,                 1.1281,                0.57567,                  1.055,               0.004159,               0.004159,               0.004159
                    120,                 1.3376,                0.76372,                 1.0888,                 0.9856,                      1,                0.99475,                0.70243,                 1.0158,                0.58511,                 1.0133,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.2994,                0.72777,                 1.0779,                 0.9856,                      1,                0.99475,                0.70243,                 1.0158,                0.58511,                 1.0133,                0.00406,                0.00406,                0.00406
                    122,                 1.1958,                0.73313,                 1.0469,                0.99051,                      1,                  0.995,                0.73053,                0.98496,                0.59371,                0.99617,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.0774,                0.69107,                 1.0449,                0.99051,                      1,                  0.995,                0.73053,                0.98496,                0.59371,                0.99617,               0.003961,               0.003961,               0.003961
                    124,                 1.1017,                 0.7253,                 1.0669,                0.99545,                      1,                  0.995,                0.73045,                0.93723,                0.57791,                0.98044,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1345,                0.68009,                 1.0085,                0.99545,                      1,                  0.995,                0.73045,                0.93723,                0.57791,                0.98044,               0.003862,               0.003862,               0.003862
                    126,                 1.0188,                0.60533,                 1.0159,                      1,                0.99927,                  0.995,                0.72192,                0.94951,                0.53985,                0.97599,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1272,                0.74501,                 1.0169,                      1,                0.99927,                  0.995,                0.72192,                0.94951,                0.53985,                0.97599,               0.003763,               0.003763,               0.003763
                    128,                 1.0282,                0.66977,                 1.0138,                0.98758,                0.99393,                0.99488,                0.71072,                0.97662,                0.55111,                0.98571,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1176,                0.68516,                 1.0443,                0.98758,                0.99393,                0.99488,                0.71072,                0.97662,                0.55111,                0.98571,               0.003664,               0.003664,               0.003664
                    130,                 1.1253,                0.64912,                 1.0166,                0.98758,                0.99393,                0.99488,                0.71072,                0.97662,                0.55111,                0.98571,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1386,                0.62435,                 1.0293,                 0.9901,                 0.9875,                0.99476,                  0.727,                0.97552,                0.55307,                0.99516,               0.003565,               0.003565,               0.003565
                    132,                 1.1598,                0.68014,                 1.0413,                 0.9901,                 0.9875,                0.99476,                  0.727,                0.97552,                0.55307,                0.99516,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3115,                0.78157,                 1.0644,                0.97956,                 0.9875,                0.99476,                 0.7033,                  1.048,                0.55634,                 1.0167,               0.003466,               0.003466,               0.003466
                    134,                 1.1775,                0.66835,                  1.016,                0.97956,                 0.9875,                0.99476,                 0.7033,                  1.048,                0.55634,                 1.0167,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.1168,                0.73173,                 1.0494,                0.99108,                 0.9875,                0.99488,                0.70593,                 1.0276,                0.55824,                 1.0123,               0.003367,               0.003367,               0.003367
                    136,                 1.1174,                0.69139,                 1.0604,                0.99108,                 0.9875,                0.99488,                0.70593,                 1.0276,                0.55824,                 1.0123,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1496,                0.63903,                 1.0506,                0.99634,                      1,                  0.995,                0.69298,                 1.0305,                0.54361,                  1.007,               0.003268,               0.003268,               0.003268
                    138,                 1.1081,                0.66739,                 1.0312,                0.99634,                      1,                  0.995,                0.69298,                 1.0305,                0.54361,                  1.007,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1049,                0.66841,                 1.0341,                0.99642,                      1,                  0.995,                0.70661,                  1.022,                0.53824,                0.99349,               0.003169,               0.003169,               0.003169
                    140,                  1.072,                0.62303,                 1.0451,                0.99642,                      1,                  0.995,                0.70661,                  1.022,                0.53824,                0.99349,              0.0031195,              0.0031195,              0.0031195
                    141,                  1.186,                0.66639,                 1.0416,                0.99825,                      1,                  0.995,                0.68899,                 1.0914,                0.55404,                 1.0117,                0.00307,                0.00307,                0.00307
                    142,                 1.0355,                0.60882,                 1.0367,                0.99825,                      1,                  0.995,                0.68899,                 1.0914,                0.55404,                 1.0117,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0878,                0.61725,                 1.0223,                0.99132,                      1,                  0.995,                0.73818,                0.94081,                0.51514,                0.97558,               0.002971,               0.002971,               0.002971
                    144,                 1.1015,                0.63759,                 1.0418,                0.99132,                      1,                  0.995,                0.73818,                0.94081,                0.51514,                0.97558,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.1285,                0.71971,                 1.1252,                0.99132,                      1,                  0.995,                0.73818,                0.94081,                0.51514,                0.97558,               0.002872,               0.002872,               0.002872
                    146,                 1.0244,                0.62134,                 1.0313,                0.99473,                      1,                  0.995,                0.70329,                0.98272,                0.53186,                0.98897,              0.0028225,              0.0028225,              0.0028225
                    147,                  1.049,                0.61718,                 0.9685,                0.99473,                      1,                  0.995,                0.70329,                0.98272,                0.53186,                0.98897,               0.002773,               0.002773,               0.002773
                    148,                 1.0714,                 0.6012,                 1.0201,                 0.9941,                      1,                  0.995,                0.74682,                 0.9174,                0.50199,                0.96503,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.2179,                0.68818,                 1.0156,                 0.9941,                      1,                  0.995,                0.74682,                 0.9174,                0.50199,                0.96503,               0.002674,               0.002674,               0.002674
                    150,                 1.1393,                0.69654,                 1.0019,                0.99371,                      1,                  0.995,                 0.7535,                 0.8894,                0.49063,                0.95498,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0381,                0.60099,                0.98375,                0.99371,                      1,                  0.995,                 0.7535,                 0.8894,                0.49063,                0.95498,               0.002575,               0.002575,               0.002575
                    152,                 1.0804,                0.62332,                0.99093,                0.99275,                      1,                  0.995,                0.74841,                0.86968,                0.49739,                 0.9447,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.1303,                0.63749,                0.96112,                0.99275,                      1,                  0.995,                0.74841,                0.86968,                0.49739,                 0.9447,               0.002476,               0.002476,               0.002476
                    154,                 1.0986,                 0.6297,                 1.0033,                0.98843,                      1,                  0.995,                0.74795,                0.85842,                0.47967,                0.94089,              0.0024265,              0.0024265,              0.0024265
                    155,                0.98464,                0.60576,                0.98715,                0.98843,                      1,                  0.995,                0.74795,                0.85842,                0.47967,                0.94089,               0.002377,               0.002377,               0.002377
